index,PET_original_glcm_Imc1,PET_original_glszm_LargeAreaEmphasis,PET_original_glszm_SizeZoneNonUniformity,PET_log-sigma-3-0-mm-3D_glcm_Imc1,PET_wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,PET_wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,PET_wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,PET_wavelet-LHH_glcm_Correlation,PET_wavelet-LHH_glrlm_LongRunEmphasis,PET_wavelet-LHH_glszm_SmallAreaEmphasis,PET_wavelet-HLL_firstorder_Skewness,PET_wavelet-HLH_firstorder_Kurtosis,PET_wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,PET_wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,PET_wavelet-HHH_glcm_ClusterTendency,PET_wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,PET_gradient_firstorder_Kurtosis,PET_gradient_glcm_Correlation,PET_lbp-3D-m1_firstorder_Kurtosis,PET_lbp-3D-k_glrlm_LowGrayLevelRunEmphasis
HN-CHUM-012,-0.9183386359941448,-0.2114823055108118,0.3894154284614168,-0.0547217606540085,-0.1918685230490822,-0.3897270521050408,-0.3514142759826962,0.7832889116857277,0.6078836667800358,-0.4972474060602397,-0.7924040517957915,1.3286033044708356,-1.2841098192658686,-0.8111541757091497,0.2662871128236227,1.0927102574900176,-0.6630223750452199,0.8220832868863737,1.162977864169753,-0.4079765623456479
HN-CHUM-013,-0.614798613221228,-0.2069336940606334,-0.5816456194128016,-0.2682545372347626,-0.3101471063868187,0.2061357025413787,-0.4540255779539824,-0.7274518085674226,-0.9495278143630912,-0.5310068986704738,1.3021454078277384,1.688463587742691,0.0312026759342925,1.328781199723323,0.0598899978016565,1.5908739580517846,1.0664106382895993,-1.1675735561927263,-0.8088457874236514,-0.1356865763199533
HN-CHUM-014,-0.3477815921978163,-0.2114560439518731,0.0722625963990412,0.039386944948532,-0.1128745588599354,-0.3895024510174142,-0.1783850731125267,0.8390753333863485,0.1141032164097056,-0.0145172929699362,-1.074946077463092,1.327957772864927,-0.9103323206298574,-0.6674402782020766,0.2752451411738907,-0.9597241888244624,0.3835848404844814,1.022347676324805,0.2633942919616445,-0.3818972818713633
HN-CHUM-015,1.1237420649403858,-0.2114899536634824,-0.2282236965789826,1.2768903488427938,-0.2791481560247665,-0.3767937091300101,-0.4281221344789669,0.583387428303977,0.3237351510002728,0.1210034114477029,-1.3179026457199718,-0.5891957992003894,-0.3576723226466243,-0.2229840566294346,0.2750183668375988,-0.6231869333338466,-0.1247890617332325,0.1513096728949358,-0.5811799590296541,1.44452275293611
HN-CHUM-016,-1.38349361823535,-0.2114955493013727,-0.2851070742283911,-0.82217893389932,-0.3054428231883095,-0.3903337321552436,-0.4415111113303623,0.9772240092184972,-0.5254651803825384,-1.7225543474133844,-1.0323978647659589,-0.1840560173398999,-0.9495629454866968,-1.3543465171938938,0.2724375247034338,-0.8003118046446969,0.5524797477098202,0.975417198775779,-0.1486182726220987,-0.5098542572187889
HN-CHUM-017,-0.6670659185508213,0.6245837301226069,-0.5827479948056401,-1.109416318029918,0.1588163849216911,0.6985503242678778,0.6441558441046782,-0.9877480060524804,-0.1055581568575712,2.351975905197959,-0.1339315082204801,-0.3393213069973724,4.935030783039241,-0.5333371078999861,-0.6281233718575346,0.5945465569282505,-0.3921009943794682,1.4080789580501964,-0.6138884335629383,-0.2547776772880312
HN-CHUM-018,0.5617424079890938,-0.2096222237069368,-0.5286194950838641,0.1561910946113403,-0.2696447792232561,-0.3676250518283327,-0.0948684493853979,-1.3836571413729055,-0.6294904546017286,-1.18450333777702,-0.6538688017438965,-0.3305689729845711,1.152077671843995,1.15636283790635,-0.628014080504807,-0.162662267925635,0.3744696718367067,-0.6341216919762005,-0.924571241596176,-0.2830251150080975
HN-CHUM-019,0.1669650380086899,-0.2115069177806694,0.4356555643488819,0.5938191012952911,-0.0927774466080981,-0.3881166818238801,-0.2839909283928092,0.6232955343227562,1.3380226738811505,-0.5764096427935341,-0.3703314548726988,-0.6927332000299856,-0.0038246676878854,-0.0505656948124615,0.2577408842164429,0.7938120371529576,0.1633642614855949,0.733724022534402,0.430160739714407,1.6758592037099878
HN-CHUM-021,-0.6449248814554611,0.1005451482840657,-0.5826961339608624,-1.2357800758715778,0.0739208551866989,1.055121695371287,-0.0643058188961856,-1.3686624854822125,-0.3613620543158592,-0.0257744216157829,0.4121507873774412,-0.4994023520879066,0.0312026759342925,0.3517438160938091,-0.6236787748557991,-0.6508626944761668,0.1858633784942845,-3.429086686734573,-0.2239334713190866,-0.0878786151654253
HN-CHUM-022,0.0252087344727599,-0.211472575648659,-0.2298553199967786,0.0927811327870772,-0.1415436469049351,-0.3772986791010952,-0.2369035760969908,0.7479616750747115,1.080096096715699,-1.570585268201711,-1.2776233246446718,2.25358871988097,-0.634316852887093,0.1908200117313009,0.1227510867586473,0.5945465569282505,0.6215359480874838,0.5954031019285118,0.7006760446580822,-0.5793265664533351
HN-CHUM-023,0.7777344769355915,-0.2112850244847306,-0.5317952232512163,0.536949635234317,-0.2102243387259326,-0.316165776262195,-0.344892116838926,0.7365560257685245,0.6034263440552128,-0.3736952100301875,-0.2311865341659414,-0.6909385722499544,2.8333901657085483,-0.0505656948124615,0.3272632832323822,1.1126368055124882,-0.3290033657305233,-0.1970674756693263,0.3055898661849799,1.1991906226371485
HN-CHUM-024,0.157219984949249,-0.211505976769224,0.7020391896980993,0.4151974569847678,-0.1275565115889137,-0.3897143930704556,-0.3345325426700817,1.195925620661524,1.7396969022675317,-0.068974365662957,-1.319893315662499,0.3093481174003248,-0.3947298225113942,-1.4821170377872743,0.2356474026035866,-0.6051129668735561,-0.3875519909902064,0.5618860891156031,0.5765498081147056,-0.4896874961207905
HN-CHUM-025,-0.8171577722632682,0.7220507156530473,-0.5836036987444719,-1.6219761312931302,-0.303633270254823,2.1292792825818845,-0.4077243540898414,-1.0879841425532943,-0.8291260613285004,-0.4505102978856649,-1.020650916816806,0.4798920631641159,-0.62650083406231,0.7791976714317214,-0.6430457166562464,-1.597373725543524,-0.1564690026258943,1.4080789580501964,-0.78371984445781,-0.9711394870705984
HN-CHUM-026,-0.5572396687160512,0.2414357166478812,-0.582365345869848,-1.489356409230032,-0.2636877333621283,3.2726349276481344,-0.4246191737836476,-0.6054957668666285,-0.5925690000715197,0.3563030112774872,-0.2281797131436498,0.4868456492554464,-0.8959408392008938,0.625314283510073,-0.5249519967693642,-1.7099780412383725,-0.6537922339543067,1.4080789580501964,-0.3461215715147999,-0.3291006614537605
HN-CHUM-027,0.2298827062963555,-0.2115115809977907,0.7708085192938878,0.9626472205186528,-0.1984340380332184,-0.3869818817718067,-0.4257273220844252,0.7535117161267316,1.192948077132156,-0.2941805285919822,1.848742145120704,0.5557968092425678,-0.8492077879809411,-1.5215098440635133,0.3371246771865075,-0.6231869333338466,-0.3740754928276645,0.3121514783775386,3.0474437549253954,-0.1528407691109986
HN-CHUM-028,-1.4171748450501676,-0.211506994496478,0.7311594155031566,-0.1387982580706231,-0.3063355636484475,-0.3903437064972723,-0.4129823489946753,1.1476999231322076,0.3274562972865128,0.3047021574792912,-1.050222700930983,-0.2164383513364766,-1.5119410164954092,-1.06141207025913,0.2504363285060642,-0.4017808441952834,-0.9184299525016666,0.6268023012852345,0.3980517877131065,-0.4885252104822311
HN-CHUM-029,0.4835980218215258,-0.2114302727605821,0.1606085572029942,0.350643910158344,1.6045147983371737,-0.384974505265356,1.2900068411529113,0.6819284230542273,2.033247631818033,0.6613659426024815,-0.0775219219573529,0.2596617455730898,-0.5915056551266534,0.5528985715469442,0.1894817777473131,1.1126368055124882,0.3237926254419442,0.7992991217088815,0.9260514445590248,-0.3246158091064243
HN-CHUM-030,0.1135982420215923,-0.2115117511617991,2.677231362057177,0.778085349354259,-0.3036887347405955,-0.3908678225863667,-0.411344968204388,1.2747837145068115,0.6315172212181822,-0.4505510534333785,0.3182061487979887,-0.334387037934525,-0.6121397773393233,-0.5662761991054374,0.3010034349147645,0.4380984526195958,-0.7051811829744361,0.5619020835119789,1.5090908794715532,-0.2743426806323698
HN-CHUM-031,0.9923123771611292,0.151555996235178,-0.5832821615068503,-0.604358563380677,-0.2918006481351911,3.144952448369684,-0.42382267307932,-0.3961937781413292,-0.370148635310006,-0.4297645397942364,0.4638605061089823,-0.1661536775328701,1.152077671843995,1.458094971086053,-0.4811169159439377,0.5945465569282505,-0.3697538326900136,1.4080789580501964,-0.1998084735349819,0.0803997325005078
HN-CHUM-032,-0.9562312607756596,7.162901754437068,-0.5844075418385262,-1.70221800901888,-0.0092242930178786,5.2381765688900686,0.4370196031714046,-0.8635506702394973,-0.0030146022758758,1.606103895025652,0.2060132703278134,-0.3702319427818733,1.8246026693898167,0.3883174079943791,-0.5515563002274914,1.9975382034083284,-0.4807270530307304,1.4080789580501964,0.6550258979636432,-0.4100931075120387
HN-CHUM-033,-1.0174141289087222,2.830070256360775,-0.5837644673632828,-1.3598924631614926,0.2008785421475418,0.7184074592113141,1.080913883754775,-0.9361273083388144,-0.1483574021047046,0.8338772717708338,0.9628476640243808,-0.5040148975343666,1.2571597027105297,-0.0505656948124615,-0.5696844454046331,-0.4017808441952834,1.3100080325987382,1.4080789580501964,-0.427110871178158,-0.1915855507836542
HN-CHUM-034,0.2280766375592025,-0.2115008632237239,1.4909839313303797,0.6481532995342255,0.1776600410056728,-0.3903715737460305,-0.1372759388680951,0.8984980511199258,1.418666349942486,-0.1862208712212692,-1.3748548441880524,1.9484129789271916,-1.0000023203026336,-0.920962321658178,0.2970385188391158,0.4592428357880169,-0.8220719248943252,0.5045710422820882,1.0826868105092746,-0.4071240637855265
HN-CHUM-035,-1.429578402641514,0.0690332842323287,-0.5809296900846591,-1.4252576396798136,0.0095835038955897,4.522355600860482,-0.2308472691021909,-0.285757398491668,0.0815154940364868,0.061874386055309,-0.0257340855310415,0.999434715586365,-0.3947298225113942,-0.2919514013562239,-0.1812027733513542,-0.3523761796767612,-0.2310692828259185,-2.845601475086371,-0.2369691088357753,-0.150378019736557
HN-CHUM-036,-0.3652989391086347,-0.2113455299372205,-0.3373597642658796,-0.1799874712465222,-0.2411754531871693,-0.375073975887496,0.3324750374340481,0.6578698935689006,0.7095633241187892,0.3752856043486745,-1.6295857071860815,0.9296696735031516,0.6140576738073382,1.6391342509938744,0.177682320571203,0.5945465569282505,0.8041577914033141,0.503939359596511,-0.5993469268243312,-0.2939524203109414
HN-CHUM-037,-0.752837724371515,-0.2115149946287506,0.4045305333124301,0.1961663774700984,-0.2828561197924202,-0.3886339356613215,-0.4551558079546947,1.0775062177964287,0.941928194629664,-0.8014859406252925,-0.2963432919419799,-0.586474524057144,0.3114214249117183,-0.4361123094309708,0.6313888467575642,0.5945465569282505,-0.6442252016529166,0.3914019407399444,0.3811886300539053,-0.5419089228759515
HN-CHUM-038,0.4744236243175553,-0.2101523668278588,-0.4386988495509443,-0.1811065133996952,0.2043432985519352,-0.3165984323954732,0.1097299345855085,0.7461126651416182,0.914665984321618,-1.8206392889259573,3.3938507899728703,-0.5020158465362694,0.4658276743482591,1.15636283790635,0.2317912629589724,0.2624374232204057,2.260572428786421,-0.1347242207749042,-0.582048487146544,-0.2635120118814621
HN-CHUM-039,-0.5529264614539946,-0.2115145932190205,0.5549220566376265,0.361194548082278,-0.2781647276305869,-0.3906407981575507,-0.4572517618206257,0.9989127576537612,0.2093733808518074,-0.9195146739873348,-0.8168348435433919,0.9978161588789032,-1.0896723199754097,-0.4535457215702426,0.1318799627543817,0.2624374232204057,-0.3392764322404855,0.442529314354284,-0.4530181265313179,-0.5625487161616415
HN-CHUM-040,4.149618791541262,5.005784685162245,-0.5844075418385262,-0.008214303361247,-0.3005208254678158,2.6103622565928646,-0.4310905122929915,-0.260945601468387,-0.3466066729878148,-0.5310231654970844,-0.2073511875294851,-0.5520156679193567,0.3114214249117183,1.15636283790635,-0.1814753129866772,0.5945465569282505,-0.4216301928465967,1.4080789580501964,-1.0012614451749675,-0.0865738872340781
HN-CHUM-041,0.821585017309191,-0.2114778822802991,0.0756622472773252,0.7501777174960966,0.1124749220131474,-0.3842384431991725,-0.1613100314701103,1.0501013232067116,1.9021867416253369,1.1591523307379594,-0.6892798768385772,0.0401780456053507,2.8333901657085483,-0.452875205718732,0.093588149025596,1.5908739580517846,-0.1044755746508066,0.4173977442161625,0.0007876100759486,-0.2965907560863674
HN-CHUM-042,-4.422914656955486,-0.2115214602283849,2.5824392122315305,-3.920758680268595,-0.2993384678667625,-0.3915088391045779,-0.436511627404254,2.37312892992111,-2.046928033111571,0.8802430849989905,-1.71166889932313,0.0117733594770288,-0.6984160477386416,-2.3721122876488154,0.4797868052793472,-0.4017808441952834,-0.2854093450950377,0.6492634058706258,0.2582212451877193,-0.5089316892179362
HN-CHUM-043,0.975323252984172,-0.211501288263147,0.0338366670879068,0.9964363226867426,-0.2102352956342989,-0.3891001359654991,-0.4571603467426938,0.8403374428373214,1.4362989393390193,0.2633584311356371,-0.4222703573487227,-0.405615705173141,0.6140576738073382,-0.4361123094309708,0.2801815465322229,-0.6231869333338466,0.0351618763737391,-0.3201669024442774,0.1108678937548869,-0.1702551672212073
HN-CHUM-044,-0.9415671162953816,-0.2115164640497958,0.4524422761732923,0.2046722134754726,-0.307120201483155,-0.3908257739826142,-0.4501064155492376,0.8183280856997945,-0.0107607317288079,-0.9531623945509275,0.217222663543486,-0.0358700044332739,-1.181172319641508,-1.626697018269215,0.133175210560747,-0.4017808441952834,0.1251253244845249,0.1738990077837401,0.1665240961544749,1.73930079617242
HN-CHUM-045,-1.879749681690219,-0.211513592356523,-0.2107565732714655,-0.968926020293123,-0.3117302625180695,-0.3894010539497673,-0.4672105896187104,1.2817717569989715,-0.121985998933617,-0.5458290452409192,-1.436423290311517,0.1697398017027868,-0.8405889875510321,-0.759803836747641,0.2067333119399147,-0.162662267925635,-0.6778645532954859,0.6717106206734749,0.5172338787486217,1.4704881602474211
HN-CHUM-046,0.5533389595073034,-0.2110678076620203,-0.5420627225788593,0.2450646704513854,-0.2553999244904538,-0.3657443646334796,-0.4051857897958659,0.504660198290669,0.3428822850999309,0.1093424848483782,0.5948876834993708,-0.7180966588238049,-0.7694223211440668,0.9149771313625876,0.4735706117819562,0.5945465569282505,0.453964619566628,-0.24845678967172,0.4178708442332199,2.057327529445605
HN-CHUM-047,-0.1406306080993911,-0.2115047491220134,-0.057392519626241,0.2652178110869269,-0.2119837813061218,-0.3897837567466644,-0.4468556934874781,0.6633789538167801,0.5944114700083762,0.8356932081767864,-0.9017837074294448,-0.2518340620052804,1.152077671843995,-0.6313665253908144,0.1447397891688984,0.2624374232204057,-0.4618350428324807,0.2688051130092261,-0.5888523449219144,-0.5838825784869122
HN-CHUM-048,0.5010766610906312,-0.2114984751391868,-0.0397099903105184,0.5189459569469941,-0.1291337848328079,-0.3899318076581395,-0.2826892276191152,0.8678773429970829,0.9001004407496696,-0.0489588470487864,-0.7832113468182055,-0.7115359878360356,0.3114214249117183,0.4411459296285357,0.3945521490163972,0.2624374232204057,0.3657234742287695,0.6301530270839182,0.1434501321973889,-0.4478140175452046
HN-CHUM-049,0.5239450809805545,-0.2111768239661977,-0.3123221727076404,0.1745123012894736,0.5153370586257936,-0.3784999833504824,0.5028321705209785,0.922081390371836,1.6877064154830708,-0.8039781777122074,-0.3707424803069508,0.2858707734944051,-0.3190707602874892,0.1351156179135093,0.2730984028188005,5.57618356254592,0.1971363669719941,0.5749020359811631,-0.0225029971433165,-0.4601499010751383
HN-CHUM-050,-0.4425915656341114,-0.2115085702200073,0.7375916929686908,0.1270286206067606,-0.2900223343257693,-0.3909859785410554,-0.2441824939715986,1.3570137238012012,0.517093753263961,-0.9954395629118706,-2.3442241136459234,3.0226431719362825,-1.199852848873906,-0.2339890310812093,0.3568680590268925,0.2624374232204057,-0.2419398345924567,0.5628444218119915,-0.3810788971486316,-0.5447425673413955
HN-CHUM-051,0.3124447458434318,-0.190199995773268,-0.5636442221803428,-0.3471795130005417,0.2516529763099134,-0.3028977990816879,0.3671245217999679,-0.5943788514246605,0.1288799444020752,0.4888547792718638,-0.145129448912389,0.7423287518009103,1.7010776698405838,0.7174797350995092,-0.5074364077403423,0.2624374232204057,-0.1337292045927501,-0.9044761420563447,0.1734123654362886,-0.1875403349916005
HN-CHUM-052,0.5444091673001809,-0.1703901335124557,-0.5626286527762548,-0.6571860624360404,-0.1009791998088127,-0.2338194060691154,0.0639546859487708,-0.987063967476927,-0.5780143025106326,-0.0633066553792079,-1.1465899873732626,1.2114243773952802,-0.8879148207116634,1.04664206220464,-0.5837839306318159,-1.3075330270348602,0.2686647007613866,-1.0343961879799346,-0.5493694968122337,-0.3239077059410738
HN-CHUM-053,-1.0631446734608718,-0.2115158112201706,1.0802164991122072,0.3673400621180059,-0.308240033598492,-0.39059202457724,-0.466123127973218,1.2896288901217128,-0.2515997459189808,-0.7606345546404235,0.5144721256735011,-0.0171715095172508,-0.7982448210388869,-0.7582951760817425,0.2819125848007536,0.3063526805702029,-0.6718467827411184,0.3849099848078933,0.7043781732473542,-0.4372710923075513
HN-CHUM-054,-2.7887262926832506,-0.2115142051639051,-0.3023213476822192,-1.8006361718858972,-0.3105138186325952,-0.3893058672708813,-0.4706673464055099,0.7501486526592088,-0.5098782280402703,-0.552173126692797,0.1887957097204681,0.8753223665684693,-1.2841098192658686,-0.5663752525835015,0.2137536495113654,-0.8003118046446969,-1.3513276139294568,0.6901280811865883,0.2549641276088045,1.9134452821934664
HN-CHUM-055,0.3478672681044633,-0.2115028786664441,3.271453728843152,1.1177373809160889,-0.1215153035319433,-0.3899238929941963,-0.2021425230663891,0.8049028816668823,1.6458376863505486,-0.2207914988574679,0.9965137176122904,0.8056151461732705,-1.171317741113474,-0.8295473458319559,0.2745706572784864,1.75028634223155,-0.7020736660900168,0.5645037197661322,0.6509091391981078,-0.4073014960300527
HN-CHUM-056,0.8447441308749968,-0.2114531793255588,-0.0994445374006818,0.6734123720639202,-0.0557164837899048,-0.3823397353525113,0.2085954327942411,0.7892910156039722,1.2018879123253496,1.664318839108088,-0.017107715226368,-0.5300536753793242,0.4658276743482591,0.5528985715469442,0.2339962367843534,0.2624374232204057,-0.0282277073883965,0.3503436728853117,-0.5476146668678483,-0.3616498097936492
HN-CHUM-057,-0.6854731633703314,-0.211513695186539,0.3423932753638898,0.2429545410895427,-0.2934152855671357,-0.3905601757222039,-0.4381945747038657,1.095332118236379,1.0850650573769356,0.5142307006692532,0.2830541718782391,-0.077078463583469,-0.809453570997984,-0.0103347437218346,0.1632518951047283,-0.4017808441952834,-0.8814683594419525,0.3578976197704493,1.2776204939870723,-0.5528237445644716
HN-CHUM-058,0.5093537364360448,-0.2114109574400005,-0.4588310537088034,-0.0386835707359271,-0.2756756228724514,-0.3554287135848994,-0.3797459191255956,0.7520826591229245,0.5162152454278499,0.4831074274114373,0.6901990605009691,-0.3640068271885022,2.8333901657085483,-0.0505656948124615,0.1565065582811009,-0.162662267925635,-0.2975254387673216,-0.2922725464149246,-0.4678816449365713,-0.302186853455338
HN-CHUM-059,0.380737018192068,-0.2113954160308535,-0.364686092737973,-0.1060546999815902,0.0430120547907106,-0.3828315914171221,-0.1352916192999213,0.4087841740877057,0.9299742828980812,0.1093321629011842,-1.1311023114412413,0.3811882706430365,0.0312026759342925,0.5528985715469442,0.2843589975791967,-0.4017808441952834,0.9454538642647466,0.5826601169656112,-0.1984689573596772,-0.5367161813248066
HN-CHUM-060,0.0667019245694904,-0.2115082696619418,1.2712310546027303,0.9331399666216376,-0.0908315622704605,-0.3904090531224387,-0.3907838099431615,1.2527890639859036,1.457116518915187,-0.1510438184860573,0.8310310189504486,0.1559192983530002,-0.634316852887093,-0.6282408899599268,0.3439751376172687,1.5908739580517846,-0.5965734196730802,0.5155539760181602,1.2220653077628707,-0.4265182272970922
HN-CHUM-061,-0.8498549658450281,11.279877385000283,-0.5844075418385262,-1.6885118829450734,-0.2273542587241175,2.703940546975594,-0.0653953180738908,-0.5651007567841942,-0.235404522891778,2.1147735040106954,-0.367688233256745,-0.0849023963344892,-0.1089066985544205,1.0054967713164986,-0.4703975693693436,2.338119508894435,-0.6960533461452708,1.4080789580501964,-0.6344389376992579,-0.5080784914211186
HN-CHUM-062,0.2448136833566374,-0.2114242721849711,0.3312114181028365,0.2538150308461176,-0.0418250260786464,-0.3840697114928942,-0.2997514851756754,0.6359252931712749,0.8073877340064398,-1.1723109237477658,-0.6442145457657383,0.9332028815045637,-0.9752973203927872,-0.5295055887484984,0.3025000891677935,-0.1311734019148175,-0.8472169398776674,0.5922015614875578,1.597066000280594,-0.5147697928188882
HN-CHUM-063,-1.243486911488641,2.016164022077764,-0.584177872383082,-1.9777717388207197,-0.1052455381384215,0.6175818913764286,0.9706671876712611,-0.7553171507023159,-0.2330388865445636,1.7654379172523256,-0.3151934613628027,0.0518566600725954,1.0175726723348308,-0.143406351175447,-0.5565859953362511,0.2624374232204057,-0.8312406231101692,1.4080789580501964,-0.3149477705939467,-0.995089959565262
HN-CHUM-064,0.7042423203987269,-0.2114827898827737,2.309732718623144,0.997604835994518,-0.0231416376835578,-0.3881889367111476,-0.2583136287648173,0.5909108903908661,1.0132954389891635,-0.5314302104178437,0.6134200977076038,0.3926727119420348,-1.647793960500696,-1.5263847679839342,0.2993686793996798,-1.5607739434614358,-0.6369903807237136,0.646428783867245,0.5919300144584444,-0.210458321423823
HN-CHUM-065,-0.3757825098316618,-0.2104322682407599,-0.1364080058150755,0.0483201660259924,-0.1085029157164167,-0.3796935490860711,0.5030914378057282,-0.2837919627106716,-0.3096490624850875,-1.283740264826323,-3.5023269860312705,2.945966157250838,-1.335153207509353,0.2623417025590819,-0.1681712839808241,-1.499774306657954,0.0864989748662398,0.5348746302650408,-0.8390821266714042,-0.9032882281269754
HN-CHUS-001,-2.314000064285328,-0.211475607163156,-0.5158499877424385,-2.259683929366238,-0.3062997347307735,-0.3518052936605104,-0.4655259608880421,1.242982866824315,-0.7736027090882426,1.8098546225653869,-1.1667095203329416,-0.8737615937635731,2.8333901657085483,-0.3522978279921644,0.4918789270987969,1.0927102574900176,-1.08055362178225,0.5200794401708189,0.7873825116297727,-0.5016760520972073
HN-CHUS-002,-1.342136195674625,-0.2115021737548828,-0.4646720212749504,-0.711323837991188,-0.3033138901185037,-0.3744140831542548,-0.4576542460286035,1.112567367938417,-0.4833510858265731,1.9226594513580044,-0.7303969647100744,-0.7107160086917473,-0.1929723232476476,0.9149771313625876,0.369047215317563,-0.4017808441952834,0.4288092741995994,0.5060679508407651,-0.5732216359234458,0.8062135202607594
