index,DD_original_shape_SurfaceArea,DD_original_glrlm_RunLengthNonUniformity,DD_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,DD_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,DD_log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,DD_wavelet-LLH_glszm_GrayLevelNonUniformity,DD_wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,DD_lbp-3D-m1_firstorder_Mean,DD_logarithm_glszm_SmallAreaLowGrayLevelEmphasis
HN-CHUS-051,-0.7203992682254198,-0.4861769089806905,-0.1294756090813252,-0.6078418099421162,-1.0934501446573204,-0.7318553262950408,-0.8728715160253234,0.755840892211938,-0.0771672946208874
HN-CHUS-052,1.5438447501999608,1.6614699657259235,-0.8690208399713598,-0.2852340651519305,1.209027273951628,-0.0327460632055252,-0.6377609294728049,0.5858962763856992,0.0441085788433367
HN-CHUS-053,-0.2250535035063285,0.1351389734422477,-0.6600932899461018,-0.5000591845908647,-1.122622758203056,-0.4818690802492165,-0.8559608096164082,0.161708579587862,-0.5279469238058316
HN-CHUS-054,-0.2069496059085681,-0.1415347703460346,-0.2170895024374238,0.8729512985118733,0.0638090848653396,-0.6621621910337807,-0.9419665075852958,0.0156510281067282,0.1693064441254382
HN-CHUS-055,-0.5092189084766509,-0.3630552343470974,-0.0391109234996034,0.9987822606308018,-1.4211598831173522,-0.873730637362606,0.3014830957048915,-0.2791154174951099,-0.3423061957194667
HN-CHUS-056,0.6675438824892961,2.0923637875934045,-0.4956387256382785,-0.5288983629261338,-0.2570005334490492,0.3838715691873418,-0.6798621751638935,0.3063458560027053,-0.0187580963595907
HN-CHUS-057,-0.2541603456205135,-0.2641925396516435,-0.2968264868244699,-0.043982785838289,0.898023390892738,-0.2949398163344625,-0.0442469019884838,1.6314979376858716,0.1598414638532257
HN-CHUS-059,0.127202019569554,0.3021108661892527,-0.6796369914756312,-0.3132340096785413,0.0039453226759452,0.0668210170185226,-0.909406992834708,-0.1777145071560572,-0.5743844118326784
HN-CHUS-060,-0.2263068906154052,0.1024139773634699,-0.1728372255822285,-0.1514972790073586,0.0808561126045143,-0.3251638800957232,-0.579522527299245,1.104602302522366,-0.8709134544981398
HN-CHUS-061,0.179823732109426,-0.1138128247024252,-0.4972311239316729,-0.1475638110407625,0.9518039934786708,-0.3064137664660522,-0.4200848503428336,0.1802532507626721,-0.6859402861481274
HN-CHUS-062,0.1811962216907117,0.0081769313424745,-0.714893614564331,0.3289380799143374,0.2331376495578683,-0.4536161510810815,-1.014967202031556,-0.034459093312766,-0.3904470998839545
HN-CHUS-063,-0.8334604655448354,-0.7748313982439381,-0.098744588112495,-0.3096969168031308,0.4173299612751879,-0.7467895695653108,-0.7348249330954048,0.8833449444110931,-0.5176042123983317
HN-CHUS-064,-1.0633178705977782,-0.9296029278908922,1.427746330655823,-2.1509673948936,-0.6213648006882642,-0.8843090596790473,-0.450103855802446,-1.0324121851895065,-0.5338647854423644
HN-CHUS-065,0.1904211127166215,0.119188170068078,-0.2972353972512995,-0.5719527265576724,-0.6897738215190824,-0.359456567824846,-0.3798863897446675,0.8691369068285979,-0.3171524366514873
HN-CHUS-066,-0.3630526825617141,-0.3013164488410618,-1.023252015471959,1.457922967030558,1.8855865050132743,-0.2707605653254538,-1.4309248275195223,0.4867962147618206,-0.6568443978784837
HN-CHUS-067,-0.850823594962728,-0.6027424157870813,-0.2901110845094398,-1.09723172870498,-1.307841496386034,-0.5525312688452075,-1.0462062567167034,0.4139030103306688,0.3493334593440744
HN-CHUS-068,-0.3918992525052807,-0.5278568910833495,-0.2511215177854756,-0.3730770447362257,-0.0725473966175956,-0.1861331867939237,-0.3138398992016837,0.5332397098682883,-0.4125879935709247
HN-CHUS-069,-0.7728009027502596,-0.7001260932469563,0.7241203037875211,-0.3970187585555724,-0.5575719863954848,-0.4336682689986493,-0.1499138012063196,1.620424784948107,-0.8401127703569515
HN-CHUS-070,-1.2353541136212811,-1.0534340203596495,0.4843291050820171,1.50171186805966,-0.2707543121449722,-0.873730637362606,1.2409667850890649,0.1977065559868039,-0.7640883070274314
HN-CHUS-071,-0.9500237332840094,-0.8218894103514356,0.6823373266213615,-0.5141839909597853,-0.653353139050587,-0.7467895695653108,1.2409667850890649,2.173428226511497,-0.9977519388381996
HN-CHUS-072,-1.0153725554478703,-0.8717564178755215,-0.1610507702223746,-0.8964360896269774,-0.9542617294437578,-0.952313203141884,-0.8728715160253234,0.6299061015279266,-0.5601136536592799
HN-CHUS-073,-0.8990535697099934,-0.7734577194183458,-0.3644865690655416,-0.8988992932290426,-0.0404657065296478,-0.7500444687396004,-0.450103855802446,2.2142747295159664,0.0839985906159767
HN-CHUS-074,-0.7882579588900412,-0.2179712113858674,-0.7372825098759362,-0.1450494715301714,-0.4310439192328149,-0.7029646771114827,-0.9785634310810428,1.3141807509815633,-0.9976400783740212
HN-CHUS-075,-1.1020652246956175,-1.0185618111674386,-0.5613823225131177,0.0986954881667114,1.3166031703409915,-0.831416948096841,1.8046569987195684,-2.6345845419035854,-1.0268547009309543
HN-CHUS-076,-0.2680265989195304,0.2039249337094847,0.2551491839752686,-0.6653150380571313,0.6719525624600405,-0.3377572399962485,-0.8703699322370226,-0.5608371515004366,-0.3374215830120609
HN-CHUS-077,0.2215294787382498,0.8868570362489537,-1.0459329954726853,1.4923174568045403,2.167434889518659,0.1049693236177747,-1.574361345591816,0.145494243427799,-0.6967718037008227
HN-CHUS-078,-0.1204831294151604,0.1291248712815093,-0.976569448526012,1.4634690922305695,1.845284373552872,-0.1181290433310871,-0.5843665531889177,0.9010056636494372,-0.7637942392534481
HN-CHUS-080,-0.4342306447678421,-0.0945102122402305,-0.4522230473673686,-0.2910123360148406,-1.9187295585229744,-0.6595175854546704,-0.7037644519361725,-0.7423576271921016,-0.2549781301998751
HN-CHUS-081,0.3815493239757515,1.5255335116124746,-0.6965909822785783,-0.2127257658557822,-0.6461761220774818,0.0886597836122365,-0.4031296713332372,-0.128536057504638,-0.6548739229944737
HN-CHUS-082,0.0187559910145995,1.8450650629021963,-0.7909085837126588,-0.8931581503532646,-0.2952422380955818,-0.1516970460616788,-0.5025130698796624,-0.4053469449695928,-0.4819408536875855
HN-CHUS-083,-0.1542413192611555,0.4279781315827744,-0.4820792365797979,-0.6035655415361508,-0.1449346317623962,-0.2024296752273603,-0.4200848503428336,0.3733827611265433,-0.7636849195870588
HN-CHUS-084,-1.0434390867304553,-0.813735264723694,-0.8414544416000121,0.9712620009546818,2.0566471608202894,-0.8549245532444881,-1.1437070483556044,0.7821402995301469,-0.9103660308045
HN-CHUS-085,-0.6149002483947006,-0.4075323695333273,-0.8383220504946663,-1.1333699916993625,0.8530590082084657,-0.5228796305339707,-0.8559608096164082,0.7274152965259564,0.188964364307435
HN-CHUS-086,0.1870863715965261,0.5006216387368042,-0.1257242368899698,0.8857880856220216,0.3583250491824586,-0.2444851292491319,-0.7869968350425515,0.3058970160238195,-0.2736631130467259
HN-CHUS-087,0.584761938617097,2.805963461190026,-0.7230328302425045,0.0117253543644032,0.8415653149756791,0.4262399273022874,-0.6027699553273739,0.4822360140084795,-0.8180117239404403
HN-CHUS-088,0.0630733958062122,0.3353662502520581,-1.0165065496038048,1.5821646723114695,1.2031720548006315,0.0941950045917698,-1.9302699949954687,0.6405191555778141,-0.6868413232356444
HN-CHUS-089,-0.3395705968201901,-0.5000818639973046,-0.2706277532359287,1.3899853893524927,0.4432446724050018,-0.5576224881418905,0.3904282970667072,0.980537714364778,-0.6061831353473789
HN-CHUS-090,-0.6938845874381171,-0.5307129481166504,0.0753325297313414,-1.1595657754588884,0.4839859088763143,-0.6945197181193657,-0.2471753788954647,-0.2409936474670415,-0.8526424471632137
HN-CHUS-091,-0.9772804208252308,-0.9735159344861076,3.627744182673466,-1.9764494721550356,0.4374194180013795,-0.9724625789827246,0.818199124866187,2.021816197641328,-0.8406013951340217
HN-CHUS-092,-0.4266804787333876,-0.3379058502798434,-0.1705483095493329,0.6190435255440302,-0.7837567364289821,-0.3187703281462258,-0.9065173851780096,1.1843836168215258,-0.6961234488528962
HN-CHUS-093,-0.6316162632773451,-0.4457249937264326,-0.8167969077087139,-0.044802341017818,0.3556999196315818,-0.5468938651029035,-1.5305100985942446,0.8900925474731001,0.464593495980059
HN-CHUS-094,-0.783032939625027,-0.486054006680738,0.1231801319664378,0.3760193976332348,0.2404778555039504,-0.8137862442361056,-0.7855228258966299,0.9817247174948692,-0.6613429813107506
HN-CHUS-095,-1.0282846078605354,-0.9091544546049172,0.0062900529611257,-1.0406327411070395,0.0853721656907006,-0.7737164627344341,-0.3465689186050065,-0.8959629996433963,-0.8405150077562203
HN-CHUS-096,-0.6340574295696524,-0.5453602778672964,-0.1909259115825205,0.1047463208246104,0.7814050330354633,-0.3998173175860373,-0.450103855802446,0.7835810584212886,-0.5994213639235068
HN-CHUS-097,-0.188415083147774,-0.0133908239872715,0.7140668943967017,-0.9100870221194765,0.3421157491087518,-0.608713320382288,-0.2689177157069272,0.8663924592890982,-0.1748973050571725
HN-CHUS-098,2.564625122619508,3.8844865222687934,-1.0190440787532666,0.8051802957749902,0.5096211653535208,1.2406618048793645,-1.4585341441055062,0.605562346287629,-0.7587254367485213
HN-CHUS-099,-0.4046192217840224,-0.6552012450057628,-0.7832452021755167,1.126876577406834,-0.301949950124796,-0.6954086611711675,-0.5339585983259925,1.0558908732549364,0.1798872679074827
HN-CHUS-100,2.046971446833358,4.327440367227973,-1.027359064892646,0.5577789602622376,0.8909738912625713,0.9268606252766975,-1.0754998028777087,0.2156400537199693,-0.3476564300494696
HN-CHUS-101,-0.3120462875717733,-0.1941721118801322,-0.7686480910914049,0.2595051411421095,2.181365085203486,-0.6486987444492189,-0.5135190048358774,0.5580111510599175,1.1233898522603594
HN-CHUS-102,-0.7951701743753179,-0.7968715890924822,0.5128038903286423,1.078936514793896,1.370503802468993,-0.831416948096841,-0.5339585983259925,1.4781647626877588,1.1516414575635765
HN-HGJ-001,-0.8890391221737948,-0.7628388536649214,-0.8212529360886262,-0.0689696081898894,-0.794949350998308,-0.5541893287694147,0.3014830957048915,-0.890380696633405,2.169233832712178
HN-HGJ-002,0.2339922482108867,0.2628283651883444,-0.11595586581983,-0.2044907214374157,-0.3208760146017714,-0.4082800554391903,0.3616100518254792,-1.5569200192287491,2.682806357643744
HN-HGJ-007,1.472745886082142,2.048891798324284,-0.1997450028739176,-0.9790587331121056,-0.6440566030695881,1.2038715055864584,0.5209406137719762,0.0354566866159635,-0.2051423431671985
HN-HGJ-009,0.5145965922947071,0.5743730219443715,0.1358381575403773,0.6839571585001031,0.6854699556056226,0.357854166872768,1.724129825343782,-0.6226291499476037,0.1842754898761794
HN-HGJ-010,-0.9178933560863152,-0.8778419560398832,0.157471280617446,-1.3070244833993874,-1.1115319573989544,-0.5669563901858093,0.818199124866187,-0.7774680592477047,-0.8304297211217999
HN-HGJ-012,-1.0346714030423914,-0.9016591225945008,0.7163892390760472,0.091311812295498,-1.7083029093251691,-0.7520787807235315,1.2409667850890649,-1.6645327678835498,2.993522002207191
HN-HGJ-013,-0.6848835629673542,-0.8274743278549378,-0.4505590297994689,-0.81911696143107,0.1113635460593522,-0.5246427009200442,0.7238625395271973,-1.353388041355178,2.079744132134397
HN-HGJ-018,0.6282491275583397,0.6761156489576129,-0.3919193376436989,-0.5714722112188363,-0.5342378679102006,1.1194668306826427,1.1225918402266593,-1.4877769890627517,1.1576602975355104
HN-HGJ-020,-1.073055909300166,-0.984363005036412,1.028983920164333,-0.2190110705158114,0.2892832799979583,-0.5896244380067549,-0.0273361955795682,-2.366042092389112,1.1960869348033631
HN-HGJ-022,-0.4749406867909103,-0.3680755966481681,-0.0656926429672528,-0.0810986742943892,-0.1951306269208721,-0.3197165197666588,-0.1330281106352876,-1.367894011720521,-0.7321364750074095
HN-HGJ-028,-0.3222371162806679,-0.51996510120475,-0.435468695682035,0.0592842331135058,-2.1165341435909557,0.0320110355694459,0.3465161981712408,-0.809698064778987,0.1024962455448492
HN-HGJ-029,-0.4062464019316207,-0.249486866817982,-0.6787190597008755,-0.0016871157988838,-0.1138792992625238,-0.1187653394102715,0.8651733093353958,-0.2303230727591382,0.0123836845747625
HN-HGJ-035,-0.1382869011403218,-0.0238500106094413,-0.4759450046231597,-0.7471164094827423,-1.0430658573492322,0.2060821637079756,0.8351098312751022,-2.213741099713696,0.7602454250208089
HN-HGJ-036,0.8098072159389583,1.1022634343276314,0.0393808172575136,0.2400560729879523,-0.6861342267727885,0.9891164727820636,2.2763161570634587,-0.8936782264531896,-0.2464241245450343
HN-HGJ-040,2.443339877830565,1.1296781863698175,-0.1039000416851091,-0.3774872053518727,-1.09356874213192,1.6807015942347452,1.0816969740355706,-0.6154473480222268,0.0597821943661736
HN-HGJ-042,-0.5417417594045446,-0.7129991553737863,-0.2690502689834952,0.7277186857518582,-1.44579588508069,0.4285906878170521,0.6605993462032204,-1.286407239421011,0.4229348131917556
HN-HGJ-044,-0.4004799837895159,-0.4814989851829239,0.3726745938593729,-1.3202873548980856,-0.2563711992909587,0.666716374555922,0.0519327407122214,-1.241756932071701,0.2040225360012625
HN-HGJ-045,-0.4630831567325586,-0.3229252055232235,0.1748979907296144,-0.6179636906838994,-0.8095975736647996,0.0351999570577703,-0.2471753788954647,-0.0793471665571011,-0.7556539962619256
HN-HGJ-050,0.8145062084210757,0.8341974416214171,-0.0796657904828434,-0.8818035790850234,-0.1215925441343672,1.3392203583937046,1.2409667850890649,-0.2182280518484574,0.2958118458790151
