index,CT_original_glrlm_GrayLevelNonUniformityNormalized,CT_log-sigma-1-0-mm-3D_firstorder_90Percentile,CT_log-sigma-1-0-mm-3D_glcm_MaximumProbability,CT_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,CT_log-sigma-2-0-mm-3D_firstorder_Skewness,CT_log-sigma-2-0-mm-3D_glcm_Imc1,CT_log-sigma-4-0-mm-3D_firstorder_Kurtosis,CT_log-sigma-5-0-mm-3D_glcm_Autocorrelation,CT_log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,CT_wavelet-LLH_glcm_Correlation,CT_wavelet-LLH_glcm_MaximumProbability,CT_wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,CT_wavelet-LHL_firstorder_Median,CT_wavelet-LHL_firstorder_Skewness,CT_wavelet-LHH_glcm_Imc2,CT_wavelet-LHH_glrlm_LongRunEmphasis,CT_wavelet-LHH_glszm_SizeZoneNonUniformity,CT_wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,CT_wavelet-HLL_firstorder_Skewness,CT_wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,CT_wavelet-HHL_firstorder_Skewness,CT_wavelet-HHL_glcm_Imc2,CT_wavelet-HHL_glszm_ZoneEntropy,CT_wavelet-HHH_firstorder_Kurtosis,CT_wavelet-HHH_glcm_Imc2,CT_wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,CT_wavelet-HHH_glszm_SizeZoneNonUniformity,CT_wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,CT_wavelet-LLL_glrlm_RunEntropy
HN-CHUM-012,-1.0936623584956884,1.0833165997984684,-0.1389607006779913,0.3137941390858312,0.3058989214317092,0.4295247859066044,-0.8126826132321769,0.1860696185826477,0.2417263663148917,0.5160320436733764,-0.2915041902048289,-0.1357259967618294,0.0377852048155764,0.2902661665891206,-1.3783680025681693,-0.6205277326523545,-0.478857621706263,1.0958099976109703,-0.6641822303943976,-0.2565961830557832,-0.3594466763421403,0.4820790612476729,0.2663513727563582,1.0115934378848417,-1.143200162644526,0.0882501673389097,-0.4771217052077418,-1.1101660481241142,0.5959115409870193
HN-CHUM-013,-1.32667758035755,0.2142372603652968,0.3502244942310232,1.2526953287575673,0.8870666304372729,0.9039347224059306,-0.562782584208893,0.0058169186911211,-1.1587845096548346,0.5861382792889779,-0.7833146700858628,-0.3984164917341718,-0.3604016565182454,0.090404512004775,0.880963137845589,0.6521178166677567,-0.6669757950890175,0.5793838835740026,0.7289352542674532,1.0782676131328814,-0.9768855316491432,2.082413033923153,-1.3831497947949376,-0.2797733601610109,0.3991486351009103,-0.2549989336040329,-0.4771217052077418,-1.1101658164250672,0.6259283083491991
HN-CHUM-014,0.0487200645347646,0.0009699084533053,0.6315579412479185,-0.4764513382524086,0.7850399076797838,0.8662764922975811,0.295316716238768,-0.7827000264002796,-0.4693866485617542,-1.227140031361044,-0.5574629262752268,-0.2505500595422066,-0.1427549737020639,1.3527065835681396,-1.288919716876662,-0.7309555374960754,-0.5791873141770655,-0.1235294383096483,-1.351629981274639,-0.3239692075598116,0.9658523929465462,-1.5291736285926476,-1.0201053249117469,-0.4463301752667181,-1.2024268860750025,0.1433735682810119,-0.4771217052077418,-1.1101659758936622,-0.2253011281173337
HN-CHUM-015,-0.7541856201262057,-0.0089244351587975,-0.3783678389859807,0.6887739645398957,0.4241091385663289,0.2912919040721959,-0.0616565298374167,0.0897064113695142,-1.115261151824383,-0.7218691392516855,-0.973069535686267,-0.3342754409288165,-0.139702547746848,0.1979601946927519,-0.4986568170968323,-0.5060644182439931,-0.606199154457666,-0.9553795233790572,1.4331948272497508,-1.901485314913328,-0.6423950695490109,-0.4601893852080584,0.0189549155984106,-0.0068279129003842,-0.9424071324247494,0.1131151236926341,-0.4771217052077418,-1.110165776054849,0.6306417482274298
HN-CHUM-016,0.7199395796050924,0.4599949905597589,1.1299380253333489,-0.9604505188447972,0.4025108136038955,2.803637802886467,-0.776253233333524,-0.589901873590555,-0.6169838803897735,-1.1081012021829226,0.7881367017429407,-0.4184848886698309,-0.1990282349073493,0.3624494323154257,-1.2448761891815856,-1.2348437636654872,-0.7986585164569456,0.9747726271335564,0.5555770995640449,-0.0042404368487105,-0.464195317485292,0.1281109883287462,-0.5868068117196394,-0.6927389482794508,-0.3786350693087211,0.4245016794375928,-0.1760730395023405,0.8026354422976282,-1.713898871041244
HN-CHUM-017,-1.3109898823691497,-0.4562974539074562,-0.3401576289940034,0.730779121231813,0.6082102165361589,-0.5544338868977374,0.135137968824745,1.5360695200522847,1.5357915071279746,-0.5039028007025315,-1.017155978895472,0.5614127580579847,0.3220696252277487,0.7263470533580264,-0.3492289381478578,0.558402267567216,0.4835153494939335,0.596908038413207,0.7682577143007495,-0.7429324179671994,-0.6327404437843487,1.294857552734248,-1.2530207163174838,0.0785382773292157,0.0598186185640454,-0.644058355626064,6.241016940007528,1.6482949000745817,1.3104475448384134
HN-CHUM-018,-1.7051510238282692,2.2451392591159385,-0.8249307399051806,2.0640468731396435,0.4517176853270301,-0.294147919720707,-0.5644995493914542,0.2197506552587772,1.22778887993905,0.433536897899213,-0.815262147235485,-0.0921141239145713,0.0716934656822829,0.2665212051221834,1.3911578603515502,1.44871641999843,1.72839561265139,2.42991079220647,0.1646447101096595,1.4093268565601789,0.0713218777961996,2.4808126915509128,-0.9098436224497246,-0.326154988780898,0.7198114524205683,-0.5611733716253487,1.0281216233192647,1.615575934259856,1.0596721410233887
HN-CHUM-019,-1.6279652878678106,1.1007826484632337,-0.7463769588004567,1.4613624788269517,0.9756140548231732,0.0317735315983194,0.2996986081460596,-0.6103476672280589,0.3915547454244701,-0.2834441574278818,-0.7275998546531038,-0.0003321043857823,0.0747801078000492,0.3356157946575495,-1.1435214927535264,0.0208875506834844,-0.0937686550168596,-0.2524374177554389,0.3119988283660139,-1.9014856585934707,-0.6225084157194865,-0.9270250072857292,-0.3139707799509212,-0.2731079624991314,-1.465881710408233,-0.069118427026328,-0.4771217052077418,-1.1101660520479266,1.703161362796881
HN-CHUM-020,1.4482691436662911,-0.2784060649410045,-1.5987197232046766,-0.8174184900483183,0.2297363992939385,1.926167989319214,0.0816349234700176,-0.7645817887029105,0.1153300254636104,-0.2695141715324047,-0.4993448296650674,0.130078480127071,0.4769616843569883,0.0001312380267966,3.1297134138792377,0.9974515226197036,2.9578903894754043,0.1360256626966457,0.5152544155039233,0.1123559540017178,-0.2273642189629271,0.5671502882178289,1.1965239514058077,-0.6175743581830847,1.351328583118249,-0.1796789526590661,-0.1760730395023405,-0.406119815001389,-0.4753353152613574
HN-CHUM-021,0.7526614417976751,-0.6068654928988951,0.267679745799573,-0.3199416061038124,0.016068473866221,0.0960526574552995,0.8816226568939964,0.0562714388974271,1.2366118452497046,-1.4611001508342816,-0.9487427100007728,0.1938683953236576,0.2061319991661649,0.0056596591782924,-0.5530646851405592,0.2327247766457718,1.9772132499789792,1.9863351886563172,-0.1769836660095581,0.0046799652641463,0.0831662351045807,0.9231150908108106,-0.9993810271383516,0.1874812378853229,-0.2885017724639279,-0.3364379384152806,2.3828406189935705,0.7096519322102338,0.5769349330003302
HN-CHUM-022,-1.0613565721119715,0.6472172284111677,-0.2198922613741341,1.1897115213867118,0.5653886244799555,-1.1577044163246912,0.9568549934566578,-0.693848895696958,0.6187539691042849,-0.4662029490119109,-1.0379114697015717,-0.2960758191952193,0.2089834618900239,0.2104447738569358,-0.9320860941572956,-0.5891601397339982,-0.3450846984118598,0.8136883242018856,0.4415785602748672,0.2074323361877686,0.0128033974841279,-0.3120838813861072,-0.3966546608616326,-0.3554544417907316,-0.5319657405396936,0.0709788160061373,-0.1760730395023405,0.8026353678348529,1.2829908912145735
HN-CHUM-023,-1.6268014885113955,1.3511830644058762,0.2111539830010581,1.85665160397826,0.7755986450031273,0.5476288507725534,-0.3378381288223556,0.2583723345883653,-1.9142367897897627,0.8657778172163774,-1.5177997826497174,-0.3990954246933432,-0.5751142698461768,0.1736728482766824,-0.5442499893275476,-0.3277691408526449,0.4391590644015788,0.3579661871806529,0.9745977863798576,-0.2351969232706,-0.7477586027131371,0.5284665615175377,0.6677319190132393,-0.3980592575696285,-1.3445658345523503,0.086481994627912,-0.4771217052077418,-1.1101658832309882,1.292181371663392
HN-CHUM-024,-0.9837291692354324,0.5030125613663746,-0.1079908366495802,1.2701097573718323,1.1042850572311669,-0.0960816864517811,0.0719161998395523,-0.4918737694041555,-0.2218729098903645,-0.316535837944876,-1.3085323121113404,-0.103383947943221,0.0568239670592364,0.1455335417501108,-1.1680269838515542,-0.0737650772770444,0.8003459572964673,2.5482584433399427,0.4426916775597529,0.3727671234059916,-0.4460416390814336,-0.7367267307967675,-0.1397892553884844,-0.3893150131754914,-1.2491319730170891,-0.0826424424286793,-0.4771217052077418,-0.6000856862336006,1.4020155451691578
HN-CHUM-025,-0.1408696439266264,0.0427107389282457,-0.1266723434011334,0.5096188225094677,1.4500333820550195,-0.0971284056753453,0.0326699223814896,-0.6938311569804403,-1.7529606553075074,0.2115089359581277,0.6122997523913999,-0.3006860138617224,-0.1860503384936407,0.8064485815695215,0.8148382834058592,-0.0721698851854321,-0.1557369944841198,-0.3837776232285086,0.3152527096287462,-0.202364762364874,-0.4578871220906397,0.9686145346023408,1.2399906857419036,-0.2988533635625039,0.5205270038225733,-0.0318630621741602,-0.4771217052077418,-0.8915521859645574,-0.1286646920441921
HN-CHUM-026,-0.3512661422411469,0.0672546672701194,0.2064776720250429,0.1674965874354748,0.5742808239918014,0.0335863773146225,0.4554518906650323,1.177608059084171,-0.845441627923181,0.1892813607806264,1.1825940593886166,-0.3284925623850089,-0.3294383699090907,0.3148426133813808,1.211656563990604,0.0057179184761827,0.3864859758544076,-1.0854108261504332,0.0850950129012996,-0.490479281828719,-0.4903733097974386,0.742118471286441,1.4116569464855266,-0.4608502593291783,0.4601504993825079,-0.0249389836824555,-0.4018595387813915,-0.873714499725,-0.3014587828150436
HN-CHUM-027,0.1886242652981302,-0.5295933004050927,-0.1492454092206643,-0.3838914601556417,-0.8772203724286824,-0.4100096236407677,-0.1753938782369791,-0.1125767315876495,0.032027447419813,-1.5853202324427265,-0.8060515542915697,0.1227079934943872,0.2821848254920634,-0.0709399426621515,-1.6447134322059898,-0.7995748147396885,-0.1557369944841198,-0.3837776232285086,-0.3630385546406546,-0.7639942663583873,0.9221479907554196,-0.675813772138012,-0.0212485206592896,0.2927071705233596,-1.2308481014079624,0.1243929331981573,-0.0757234842672067,0.4201944956561729,-0.093349340301379
HN-CHUM-028,-1.2385388820834868,0.5221255311699182,-0.1755052659759013,1.3432720429254428,0.971567240889761,-0.1602137132738524,0.686412380691867,-0.7032416396062408,-0.9685565594303652,-0.6317698073199571,-0.7041269028811716,-0.213283352519745,0.0991332316145671,0.2967735381469469,-1.168891755266909,-0.4256655675285176,0.8174476094221724,0.7100909062383176,0.6466023385783386,-0.2113806252211059,-0.221841594411136,-0.8191890574027678,0.1795605769765061,-0.1196920066015563,-0.967061248857492,0.1802513307228836,0.0389617217158029,-0.2269983298112663,1.1422783370378762
HN-CHUM-029,-1.5455738271829904,0.7002025649998731,-0.0374548964692753,1.253307602816872,1.0538253112768785,0.0471534828099965,-0.0299050827652806,0.3281792204871384,1.0323699716714287,-0.5120253492588065,-1.3129338572999618,-0.0989690887962657,-0.1008280977795169,0.5633813437168103,-0.9977255428154072,0.1135918273360157,1.300518982996497,0.0594955702431015,0.8093016333636369,1.8516887430993096,-0.827819821382833,-0.5114919558404667,-0.1188314663265174,-0.3473552792895005,-1.36249876207811,-0.0960770612842053,-0.4771217052077418,-0.6000856888369169,0.8970966337329285
HN-CHUM-030,-0.5230976121497116,-0.0490919009026142,0.5370697426389686,0.0309515407073977,0.4703263274510791,-0.2821948779109708,0.1721027628134481,1.3870125184995206,0.9793906015404472,-1.101620112919566,-0.7128217636807131,0.7598945454136746,-0.066191544481297,0.433309461075122,-1.361073302590776,-0.5909127231307936,0.5878830791230035,1.1923048424483271,-0.1807175555484331,-0.8967579767543158,0.919336222978993,-0.3735366785466423,0.1971876494259708,0.4513720044789993,-1.2633186871434603,0.0330448046132497,-0.4771217052077418,0.9301554284072716,0.3977604721027878
HN-CHUM-031,1.4366189384941954,-0.6780907977253796,1.5012306931958883,-1.2130494316575255,0.408720207196695,1.4894123481452723,-0.2927686933285385,-1.4511511894301157,-1.8550145575966424,0.5747303387011847,1.6002512927196113,-0.3998085103116437,0.1132570924914228,0.1061091693142798,0.3835374824229087,0.1131084333594211,-0.478857621706263,1.0958099976109703,0.4789996370441517,-0.1977679126713787,-0.2761168170263403,0.5574956310500014,-1.3343037300014295,-0.6668652274043548,1.1725570553446232,-0.1164442792205669,-0.4771217052077418,-0.600085613864155,-1.016884414341099
HN-CHUM-032,-0.0717067789924411,-0.1965871184837959,-1.1239320521229204,-0.4584198469950869,0.9720276242418616,1.225895381842962,-0.1402765843249591,-0.6844374288564747,-0.7418125012887015,-0.7263053863212802,-0.3639561591356949,-0.1941537914510808,0.2184677717803446,-0.0079087257626263,1.4957679769862429,0.5588570519636142,-0.7547642760009695,0.052198892161265,0.0160533411132939,1.937137550768562,-0.111985257118236,0.6543290717687702,-0.0551945578681827,-0.4067848761596925,1.0465892512559314,-0.3683146272270928,-0.4771217052077418,-1.1101660577742976,0.1792404477668084
HN-CHUM-033,-0.633323315910352,0.0236189961860882,-1.139359351455725,0.0335390273735941,0.436068506957867,-0.0375061880423082,-0.2981314559515209,0.1624757323494955,-0.5093575370949451,0.4426914968244433,-0.1416481592963829,-0.0020952215404509,0.0048271693279729,0.517795727245677,0.6024771439773219,0.1739414648364693,-0.3078411004492133,0.3179698382453718,-0.2090175790985062,1.9187331921682893,0.3735860941359284,0.7491853639891439,0.4935908506405487,-0.59302891352346,0.9595736497801762,-0.3379633120837685,-0.4771217052077418,0.51571512725367,0.2745040192349584
HN-CHUM-034,-1.9135486654049405,4.694016699269504,-1.209659003946089,2.468189372515525,0.7364722108389241,-0.4075386767447906,-0.7494137434376572,3.620130836436982,0.9203025527261052,-0.0824707095655219,-1.6066183388347108,-0.114417701781095,-0.0296125936766326,0.4680413508411948,-0.2947011295742154,0.0503859158490298,2.2908207156367526,-0.1692811929884654,0.406330670168337,-0.9766293258901302,-0.2108717008505194,-0.4804490567090339,0.4619285794744545,-0.3925774077382932,-1.1306923951806436,-0.0549663258060793,0.0389617217158029,0.8572870866581603,1.6339524014425435
HN-CHUM-035,0.0993921475108527,0.0145473894272302,-0.8449719472833166,-0.5107224485885182,0.4157348661143981,1.3728427128236422,1.5812385413209655,-0.7826979454030628,0.1424216430495908,-0.2160634118734669,0.1522899739137785,-0.060104496253105,-0.0967597768181953,0.0750788854403389,2.3321825670555816,0.7416195868321236,0.1231205331185512,-0.2113936035451039,0.4903355478554918,0.8201394982479991,-0.3167961286751228,1.3824520806515894,-0.4099082058181541,-0.4902694233339258,2.1546894731088684,-0.2344074272270057,-0.4771217052077418,-0.0262452596685431,-0.4556999279552833
HN-CHUM-036,-0.599290063403829,-0.1605176778899894,0.6389531748073468,0.1039162663956162,0.7716734188458325,0.237939009522358,-0.0156050846348606,-0.7646760162969586,0.3666129358243472,-1.098948833275475,-0.7543866896205729,-0.2015385234941261,0.1410331848945483,0.7333525562831289,-0.2948417425645727,-0.6521502360241997,-0.855093968471772,-0.8407879300276583,-0.837974513510364,-0.9549758154987084,1.204369882460813,-1.1147831167625866,-0.5868068117196394,0.1303769953057511,-0.9869255566954476,0.061073988018589,-0.4771217052077418,0.9301554561579108,0.3452912733068881
HN-CHUM-037,-1.2703372974910625,0.3138269049649134,-0.2614918941543179,1.058767077229353,0.8659798829833272,-0.2512926033704627,0.0886390146193818,0.2697676325954319,0.7330985178973616,-0.7674162593576881,-0.9721256480525432,-0.1323216210755769,0.1317016951818458,0.2589014350866925,-1.092984461645896,-0.3726731617474477,-0.0744035489333409,-0.0631228247102714,0.302260574964359,1.2956142307038343,-0.2600928967185593,-0.1464640636064269,0.0613657620086362,-0.2196979481205964,-1.207797633296503,-0.0444873183701389,-0.4771217052077418,-1.110166034946469,1.317179437276097
HN-CHUM-038,-0.806297734786349,-0.0586289680333573,-0.3778121101858302,0.4974245771563224,0.5043406730899905,0.1049983522297029,-0.3236793743214174,0.0507481016468023,-0.5168188004511074,-1.1947572301111078,-0.8793367058129113,0.4613044767919168,0.2017441556186902,0.3071745099083335,-1.4390591166579116,-0.6134922726051618,-0.1402449096173049,1.2120058732692884,-0.6359091900215114,-1.683755545341948,0.9506479720674206,-0.2312890144138595,0.4974369705689563,0.2373245189954228,-1.2503948914062664,-0.0118276276609333,-0.4771217052077418,-1.1101660568944858,1.112264092857404
HN-CHUM-039,0.016057486035436,-0.1127321017140577,0.2834210686339569,-0.0701548796345103,-0.0481363739170569,0.0262119770805859,-0.6976878531246363,0.2018970694988855,-0.903972597444951,-1.3725153165806214,-0.8493524581033882,0.1844799153871694,0.138422435073375,0.1192143738997545,-1.5185930095847464,-0.5754721794953195,-0.9303412378248738,2.1609388578122166,-1.4904409584020937,-1.901485647459907,-0.2387970670366695,-1.147099603940848,-0.5868068117196394,0.1517305008738266,-1.0525848483787343,-0.0052258338852966,-0.4771217052077418,-1.110166043016006,0.5874362221437293
HN-CHUM-040,0.4925119994734053,0.1350842915767189,-0.687475824758138,-0.4633554603029507,-0.4497611228465835,1.3331343643830336,-0.5135486400658654,-0.7976819273752591,0.4609375532679077,0.1961579833595128,0.1651680712739476,-0.3992243967677722,0.5392356624458216,0.2410700708535942,3.1610357116099497,-0.1006834110951382,-0.9303412378248738,-0.2113936035451039,-0.0312875836528794,-0.9549757069658116,-0.1204396084537863,-0.0381424723213224,-1.718851499128954,-0.6724398671219205,0.75498317756639,0.1672642166513696,-0.4771217052077418,-1.053490322355196,-1.2062144715861234
HN-CHUM-041,-1.5685607274518032,1.1025589630446606,-0.737251206265362,1.503061518999097,1.2278065037829582,-0.078336036500297,0.1875600965245069,0.4803624295296531,-0.6890788780336957,-0.5515270750479504,-1.6384878467676716,-0.1029439750541804,-0.0036472023799298,0.3538701511815953,-0.8580339188619306,-0.2125633610594715,0.8003459572964673,-0.0177338107812413,0.6121516560307504,-0.8614933896120961,-0.6163739724726403,-0.0251138345182868,0.6610585975729746,-0.2803593251809255,-1.290036569204861,-0.0425515215996184,-0.4771217052077418,-1.11016605412659,1.5797982150861556
HN-CHUM-042,-1.1134111681222696,-0.0575119296760265,-1.0823798694580644,0.8762587761607561,0.959147153064083,-0.4837346232187631,0.709865908498071,0.2015975012990463,-0.4920831255062435,-0.9099566667437912,-1.456483821155094,0.3119974503194943,0.2844280924758552,0.3874053958299817,-1.3997915798009524,-0.3279392336506824,0.4391590644015788,1.338530271208345,0.0483015613393262,1.286412035593235,-0.5279590391277014,-0.5185750511008674,-0.2090647226611836,-0.1064035004243728,-1.2452536470731757,-0.0809560973545433,-0.4771217052077418,-1.110166055852175,1.7517559848866429
HN-CHUM-043,-2.007494722905316,4.6219321901753405,-1.0057829729624057,2.533628551997531,0.6926857243948659,0.7311743473861928,-0.8392338792428923,1.1604784481814232,-0.7460316360652054,0.2035178737817267,-1.649975501811064,-0.2997828512348125,-0.2777461058143746,0.0377160379709739,-0.7744824970408483,0.0654602185878434,0.9658899498732912,0.0100240928482457,0.662455378119274,0.5931554437752435,-0.3989835233105882,-0.586294292765336,0.5011959709326429,-0.5172850906316435,-1.4148429490323935,-0.0393828942258258,-0.4771217052077418,-1.1101660275651832,1.6427898165712125
HN-CHUM-044,0.4673207980219795,-0.1805393200023299,0.3259271396884012,-0.1876904579184727,0.4340272849399664,-0.1749280419237417,0.3622452022044952,0.2283231200606893,-1.0462685165681955,-0.8046073438633043,-0.3760569798475868,-0.1975611460214937,0.221963871899038,0.2808664376719876,-1.2603191723534917,-0.8021721991214565,-0.7798466991186702,-0.4534683444999331,-0.8469528711690478,-1.068031181921766,0.4588306477431069,-0.8762061290101951,-1.0201053249117469,0.0711137398637498,-1.2314901248731271,0.0886840365833693,-0.4771217052077418,-1.110166018368731,-0.051130169509155
