,FLAIR_INTENSITY_Mean_ET_FLAIR,FLAIR_INTENSITY_STD_ET_FLAIR,FLAIR_INTENSITY_Mean_NET_FLAIR,FLAIR_INTENSITY_STD_NET_FLAIR,FLAIR_INTENSITY_Mean_ED_FLAIR,FLAIR_INTENSITY_STD_ED_FLAIR,FLAIR_HISTO_ET_FLAIR_Bin1,FLAIR_HISTO_ET_FLAIR_Bin2,FLAIR_HISTO_ET_FLAIR_Bin3,FLAIR_HISTO_ET_FLAIR_Bin4,FLAIR_HISTO_ET_FLAIR_Bin5,FLAIR_HISTO_ET_FLAIR_Bin6,FLAIR_HISTO_ET_FLAIR_Bin7,FLAIR_HISTO_ET_FLAIR_Bin8,FLAIR_HISTO_ET_FLAIR_Bin9,FLAIR_HISTO_ET_FLAIR_Bin10,FLAIR_HISTO_ED_FLAIR_Bin1,FLAIR_HISTO_ED_FLAIR_Bin2,FLAIR_HISTO_ED_FLAIR_Bin3,FLAIR_HISTO_ED_FLAIR_Bin4,FLAIR_HISTO_ED_FLAIR_Bin5,FLAIR_HISTO_ED_FLAIR_Bin6,FLAIR_HISTO_ED_FLAIR_Bin7,FLAIR_HISTO_ED_FLAIR_Bin8,FLAIR_HISTO_ED_FLAIR_Bin9,FLAIR_HISTO_ED_FLAIR_Bin10,FLAIR_HISTO_NET_FLAIR_Bin1,FLAIR_HISTO_NET_FLAIR_Bin2,FLAIR_HISTO_NET_FLAIR_Bin3,FLAIR_HISTO_NET_FLAIR_Bin4,FLAIR_HISTO_NET_FLAIR_Bin5,FLAIR_HISTO_NET_FLAIR_Bin6,FLAIR_HISTO_NET_FLAIR_Bin7,FLAIR_HISTO_NET_FLAIR_Bin8,FLAIR_HISTO_NET_FLAIR_Bin9,FLAIR_HISTO_NET_FLAIR_Bin10,FLAIR_TEXTURE_GLOBAL_ET_FLAIR_Variance,FLAIR_TEXTURE_GLOBAL_ED_FLAIR_Variance,FLAIR_TEXTURE_GLOBAL_ED_FLAIR_Skewness,FLAIR_TEXTURE_GLOBAL_NET_FLAIR_Variance,FLAIR_TEXTURE_GLOBAL_NET_FLAIR_Skewness,FLAIR_TEXTURE_GLCM_ET_FLAIR_Contrast,FLAIR_TEXTURE_GLCM_ET_FLAIR_Entropy,FLAIR_TEXTURE_GLCM_ED_FLAIR_Contrast,FLAIR_TEXTURE_GLCM_ED_FLAIR_Entropy,FLAIR_TEXTURE_GLCM_ED_FLAIR_AutoCorrelation,FLAIR_TEXTURE_GLCM_NET_FLAIR_Contrast,FLAIR_TEXTURE_GLCM_NET_FLAIR_Entropy,FLAIR_TEXTURE_GLCM_NET_FLAIR_Correlation,FLAIR_TEXTURE_GLCM_NET_FLAIR_AutoCorrelation,FLAIR_TEXTURE_GLRLM_ET_FLAIR_LRE,FLAIR_TEXTURE_GLRLM_ED_FLAIR_LRE,FLAIR_TEXTURE_GLRLM_NET_FLAIR_LRE,FLAIR_TEXTURE_GLRLM_NET_FLAIR_HGRE,FLAIR_TEXTURE_GLRLM_NET_FLAIR_LRHGE,FLAIR_TEXTURE_GLSZM_ET_FLAIR_LZE,FLAIR_TEXTURE_GLSZM_ET_FLAIR_LZLGE,FLAIR_TEXTURE_GLSZM_ET_FLAIR_LZHGE,FLAIR_TEXTURE_GLSZM_ED_FLAIR_LZE,FLAIR_TEXTURE_GLSZM_ED_FLAIR_LZLGE,FLAIR_TEXTURE_GLSZM_NET_FLAIR_LZE,FLAIR_TEXTURE_GLSZM_NET_FLAIR_ZP,FLAIR_TEXTURE_GLSZM_NET_FLAIR_LZHGE,FLAIR_TEXTURE_NGTDM_ET_FLAIR_Busyness,FLAIR_TEXTURE_NGTDM_ET_FLAIR_Strength,FLAIR_TEXTURE_NGTDM_ED_FLAIR_Busyness,FLAIR_TEXTURE_NGTDM_ED_FLAIR_Strength,FLAIR_TEXTURE_NGTDM_NET_FLAIR_Strength,FLAIR_VOLUME_ET,FLAIR_VOLUME_NET,FLAIR_VOLUME_ED,FLAIR_VOLUME_TC,FLAIR_VOLUME_WT,FLAIR_VOLUME_BRAIN,FLAIR_VOLUME_ET_OVER_NET,FLAIR_VOLUME_ET_OVER_ED,FLAIR_VOLUME_NET_OVER_ED,FLAIR_VOLUME_ET_over_TC,FLAIR_VOLUME_ED_over_TC,FLAIR_VOLUME_ED_OVER_WT,FLAIR_DIST_Vent_TC,FLAIR_DIST_Vent_ED,FLAIR_SPATIAL_Frontal,FLAIR_SPATIAL_Temporal,FLAIR_SPATIAL_Parietal,FLAIR_SPATIAL_Basal_G,FLAIR_SPATIAL_Insula,FLAIR_SPATIAL_CC_Fornix,FLAIR_SPATIAL_Occipital,FLAIR_SPATIAL_Brain_stem,FLAIR_ECCENTRICITY_NET,FLAIR_SOLIDITY_ET,FLAIR_SOLIDITY_ED,FLAIR_SOLIDITY_NET,FLAIR_TGM_p1,FLAIR_TGM_T_1
TCGA.02.0006.01,1.776479339555592,0.18541747751520854,1.5022435456464764,-0.27711101840863195,-0.02015398603851525,0.2395557727474485,1.0201151831494921,0.5162941379758407,0.11489523004318392,-0.051607224041880194,0.15225138951602452,-0.4703179180959464,-1.1744122429809472,-1.0584800576814974,-0.5643537613784745,6.081887265624986,1.83100783637789,2.3748182687375716,1.657150075047304,0.2721080779640069,-0.7021753230531292,-0.9871910893731728,-1.0233155344035172,-0.8398008511887238,-0.673335471405955,-0.5278470661943419,-0.1292634557233473,-0.2934029516066695,-0.5538789195920241,-0.41118012651788527,-0.40734317101511436,0.37947152394806466,-0.23144165244115392,-0.5649676375267157,-0.47330043490135426,1.762260319491907,0.7386931865665187,0.2113168497371057,1.8349926232862381,0.22484016535641724,1.5757723682022469,1.232770253918384,0.7501784819161829,-1.4843123662512856,-1.95497493266075,-1.2086164292747086,-0.35454473965675803,-0.2870820311168992,0.3046659401791716,-0.12132907037260147,-1.5785691487387503,0.16948341138356998,-1.1145034719161868,-0.5523030699160806,-1.0590547514103377,-0.7778663626317444,-0.9624160619379737,-0.799363475532167,-0.1303491408351227,-0.4787115985792703,-0.15373684462238982,1.7434801024739148,-0.1832414384314549,-1.1988084203176035,5.675908458083289,-0.411907271770778,0.6322151204642296,3.394468800360214,-1.2605507736633257,-0.9117317278194,-0.7541183769904901,-1.345447386378566,-1.3090326439697708,0.20952348626366096,-0.20023019540933762,-1.1075885977228874,-0.8018963102349911,0.5099380837658714,4.735964920074655,1.8425757414327049,3.8184048460045865,0.7881042695221794,-0.6645529703109161,1.4762137830087338,-0.6510068255903767,-0.5664855567032336,-0.49880988395474585,-0.3709088584323006,-0.327759033801772,-0.3475695498076028,-0.6032782554950554,0.9124345215387513,1.0450841669138773,-0.3719775692901139,3.1963318401930834,-1.3504773468120788
TCGA.02.0009.01,1.3884155357967152,-1.1378097382410586,0.9878776143792571,-0.9465745899198026,0.4984187392137956,-0.7244526382324726,-0.3869137843946277,-0.43503025752883584,-0.5752325471750396,-0.7644159583473573,-0.7015378745176588,-0.360608297000927,1.0290823306795305,1.553562176725422,-0.4363765689530756,-0.38764159006670457,-0.5703859607534553,-0.5084885820819518,-0.7994136998585979,-0.9421986902831383,1.7173824673951545,2.1252130956720707,0.7529839846676711,-0.3807280099589648,-0.6898202268350564,-0.6802938589928343,-0.45166542815487903,-0.5455703436959204,-0.6421964715160767,-0.8220567334856648,-0.6092271169057644,-0.3802040328019676,0.2738225581960093,1.8467882413884646,0.8109211710579044,-0.4816842096213476,-1.6309858191740887,-1.2470634460097985,2.0372562850368015,-0.6104358307696656,-2.510488690187167,-0.8238082672340304,-1.190387267656057,0.2535540489789943,-0.2876093804461792,-1.641152053278388,-0.29203699889328544,-0.20572941284153357,-0.18810320661700436,-0.37892561115330586,-0.7124365844036036,-1.2112822158933956,-0.34076741951805495,-0.7883170490711885,-0.7089765103747685,-0.6790715429983728,-0.9929568250640429,-0.7274454065114729,-0.7740187793314663,-0.6105869877561727,-0.15124043915274427,0.07909834172712733,-0.17237699255471792,-1.0442172564808014,0.8816197014077186,-0.4498841791241605,0.6702226229666309,-0.37713692185880354,-1.1405624859696577,-0.6510159319395862,-1.3361792061935118,-1.1331050597308256,-1.572934371880811,-1.0209836570325552,-0.5234681263910927,-0.6354198106339501,-0.03129198388537791,-1.1296355060536551,-0.24328987447712996,0.21924830535421697,0.44305911625645883,0.9436952294629497,-0.6645529703109161,-1.0442014076078403,2.3972249991680807,-0.5664855567032336,-0.1293765633011228,-0.3709088584323006,-0.327759033801772,-0.3475695498076028,0.09297806111672999,-0.39328090316537023,-0.5539306850918646,0.687666450631846,0.7002436040300927,-0.6760281880736706
TCGA.02.0027.01,0.026497406631220775,-0.177483866876049,0.9238141995033452,0.5494425365637783,-0.17975902124047533,-0.7402023010985246,-0.5928443041860916,-0.47136154411674,-0.5720440495790733,-0.5282966481302929,0.46476323472929837,1.404363183661789,0.6217224145296506,-0.831680185688666,-0.7814440808481293,-0.04481290870007571,-0.40269601296963886,-0.29177436539228896,0.6982245178109403,1.3411854613928242,1.2726487439444234,0.26445671720752534,-0.6577688774639385,-1.2229190964268768,-1.069559687607428,-0.9311111235380158,-0.46579157564971757,-0.5059974484465146,-0.38273476081834523,-0.4032388517555317,-0.45976199438658105,-0.45195184953992296,-0.08974976021641436,0.3938899004884885,0.8312710573462523,0.594381994259738,0.1190193810031828,0.48157715180451693,-0.5171530329849389,0.7127447235236213,0.033498283249881126,2.6919594820298283,1.448578045155397,1.9857119996118515,1.8001797222429532,0.5768161470393373,0.262899963698568,0.8101062268325845,0.23555092043982367,1.563784907387918,-1.465157915393916,-0.8556853013980819,0.051071073827037405,1.1123857671560138,1.1050949323340313,-0.7434439755554738,-0.9847476681950084,-0.7441076080109764,-0.7123264022969797,-0.6055867974629887,-0.14968744661845204,-0.23713911192739925,-0.15888566130262466,-0.1856448560795101,-0.3545226497186182,-0.6078999824476751,0.16249502976884542,-0.30306947256468825,-0.7960627799691712,-0.4381035114959955,-0.8159366651054082,-0.7829712007872895,-1.0148430592458855,-0.2580183676142176,-0.4657553219187284,-0.4764677764326064,-0.1877721798703184,-0.5289970314187392,-0.26668295535824355,0.16694225461376402,-0.7972361874268773,-0.32816016192990716,1.1598399961966146,-1.1583325910797264,-0.6510068255903767,4.438719066707452,-0.08458010770779704,-0.28234117300289874,-0.327759033801772,-0.3475695498076028,0.34391405187797064,-0.44573921217932055,0.5140439527669819,0.37779842926612067,0.9997741923696515,-0.3971655743190866
TCGA.02.0033.01,-0.519298875528016,-0.39833860534360577,-1.030154319924021,-1.302447527501887,0.07102220526853573,1.4017306939996879,-0.34883768509385155,-0.21678565103659408,-0.3244589441314238,0.00832946967250806,1.3024489380848392,1.3107466279697602,-0.31176370911297546,-0.8239164918755403,-0.8410072798349467,-0.7940134032774474,-0.5300406584650486,-0.4959290113797087,-0.4717186572420162,0.470969693843167,0.3848225971954098,-0.0267525504286403,0.13252448023965335,-0.09505247304107287,-0.11106241578055559,0.3379695883946431,-0.1633789968224495,0.8416492223599351,2.8939060948813986,3.009563346291804,0.36553389620958787,-0.9343256076427583,-1.2444743057043686,-1.1353781162125451,-0.9260364486537249,-0.649335159124441,0.6661331131468491,0.5102686532258791,-0.5189695606239306,-0.9376497195482355,0.035213691478853906,0.0632489772905008,0.6410258182841311,-0.07478908149047064,0.33900693376902674,0.8193501790293802,0.08969234035370674,0.5000833807537451,-0.25663179588583646,-0.7265429852598834,-0.3740320978101468,0.09166831050164458,-0.4140818099219466,-0.748181945036625,-0.8605075992309438,-0.46046865284444405,0.04281298931726362,-0.39527124491547067,-0.21114566421930456,-0.626709823568195,-0.15201439554309992,0.17065532568427116,-0.17817966148108955,-0.13116272257200082,-0.3902923246812967,-0.44835713564666435,0.010214351976865838,-0.45205369358462344,0.2004621693800175,-0.4676929460851295,0.07838867903923942,-0.08289463878317124,0.0031369417688852357,-0.5285569565162969,-0.1505397917638716,-0.12851466167807124,-0.5176558692625713,0.5963976083694427,-0.3150953740801203,0.04902566274650942,-0.8022359164009516,-0.32816016192990716,-0.6608772957945968,-0.6786976163986777,1.0176266062761552,1.9113914687843463,-0.4610802399875595,4.966714875349023,-0.327759033801772,-0.3003336983335702,-1.6574394573255082,0.6996703195289222,-0.5302135085086656,0.3603629044627977,-0.5311599258103161,0.4494236432591779
TCGA.02.0037.01,1.2632764797519536,0.24570260712950376,1.3546857695409167,-0.9377439495108577,-0.6835687548165713,-1.448683273852736,-0.5847693281978831,-0.47667873990977455,-0.4663401556354081,-0.4155350005887899,-0.5429648230717227,-0.776329863203427,-0.6907380049713912,0.020842895308342133,1.5662386034592382,2.289792924889974,-0.5692834627404124,-0.4431040179794556,0.4624974999598113,2.717720691596592,1.4533207200113594,-0.6130685655257337,-1.3207419481863762,-1.2211906039695986,-1.031644884732191,-0.9148199728318511,-0.42677762221306925,-0.4929076371924743,-0.5728800080734721,-0.5768108218091839,-0.5892138619649515,-0.2386691686288476,0.4837612097323129,0.6024232135035315,1.1545581542114256,-0.1947002998013505,0.8953005618254747,-3.6156497573271116,2.0606358109577796,-0.2280406066003063,-0.7162020638047468,-0.49882464284085404,0.17224618768551078,-1.0543836497468597,-2.297814087287133,-2.514521939379135,-0.21039330409001644,0.20532203360718207,0.042196416732653695,-0.5743732715196719,-0.44354220856988447,-0.9651693386854427,-0.023485933363360766,-0.5160747234284763,-0.5293834006097343,-0.3292438099741994,-0.3141442204289519,-0.10042080450535143,-0.7046729770427912,-0.5733633489069137,-0.14462276725214443,-0.48161900998891954,-0.16525040814073716,-0.16738754538284475,-0.4371962112196062,5.044019893738943,-1.343297672422341,-0.49969414875377655,0.5931793909907372,-0.06981368230990796,0.16774471969664173,0.3914268254526217,0.34617116186765984,0.27120787126992685,-0.30124644612462287,0.08415795216605047,-0.277335984532937,0.2706088580220828,-0.42733837846824413,-0.2876937741209169,-0.7865872178597404,-0.32816016192990716,-0.555954280605605,-0.8622227513640539,1.9148323364451778,-0.5661176840402302,-0.49880988395474585,-0.2141284128186176,0.06462055096249797,-0.3475695498076028,-0.24844057871961048,-0.2558245814845753,-0.4717625969885329,0.32195631788214435,-0.5311599258103161,0.559312144851698
TCGA.02.0046.01,0.2549869165420524,-0.03999648539041632,0.8934979138584451,0.4855700654702664,0.5943413908431264,0.8347957175339289,-0.4197753657212941,-0.24776239301743008,-0.23996375783831864,-0.15503769609370535,-0.1460668296690731,0.519966990190379,0.7059940487260022,-0.12323464959266835,-0.4101362328380703,-0.473236773687532,-0.5798444749570187,-0.51475278483915,-0.6088220804183232,-0.07560723632592121,0.15252000776147692,-0.10015311272111785,-0.03299189283584711,0.1672778761154048,0.610011022546288,0.6236023459526412,-0.3014088918066241,-0.47633257075696533,-0.5349450123308993,-0.6179794700106204,-0.27691620161134006,-0.3199022068690537,0.20343529210731143,0.15714914503568778,0.5605302425008838,0.6946636688035381,0.7266458125423972,0.45311486931501177,-0.5565667607456029,0.7483702807659824,0.08417962273244138,0.4897623359158261,0.7510659019457097,0.3347723502086365,0.9149487552005098,0.7830605359543845,-0.6296643674496631,0.20721395496242323,0.6579484107741183,1.5399516285296087,-0.44445681529040726,-0.2892637531180164,-0.3925431189558312,1.1439247933982246,0.7249007635524058,-0.4983260309796312,-0.5071637085454171,-0.4502128716089315,-0.3038695871523765,-0.4851377690671772,-0.1520043552359319,0.03660950632458464,-0.17294160342573955,-0.04263555559148301,-0.44674599423984346,0.3293063535669183,-0.7444523403317412,0.23978475953351536,0.2530348154324653,-0.6600242709145003,1.159868748796696,-0.13839356346739687,0.6958029251642105,-0.08018344735901493,0.20345019755415683,-0.49960381502748413,-0.7150482553984606,0.9424988215877571,0.0053397953154541685,0.6409132617557095,-0.8022359164009516,-0.32816016192990716,-0.6419557427584908,0.729749317013632,-0.4417018786782503,1.6462613455828181,0.14508294056650164,-0.3709088584323006,-0.3265837490178426,2.732528448326943,1.8440665314059235,0.8246849898130215,-0.6802351757716232,-0.9975254536226718,-0.5311599258103161,-0.2666155016698303
TCGA.02.0047.01,0.013041714423332487,0.10915660396914,-2.3379959042832805,-0.10620445032449877,0.23608977381694748,0.8958904473622138,-0.46635066043278206,-0.28354437875503447,0.3551242635914439,0.8069205832558545,0.5527850453234324,1.0134818601094429,-1.1626416464927114,-0.6745416668072769,-0.22773989290209276,-0.5650845492213507,-0.5731268933136591,-0.4769479953815861,-0.4435851697942995,0.3794962043289835,0.8715970516938356,0.1475204760214302,-0.3503591010562841,-0.25405269993438856,0.043678906538848684,0.1387732129772506,4.652447414602476,4.124131438024771,1.9321845322128466,0.7580544754610555,-0.3352708390073526,-1.0069721103111595,-1.178559572197367,-1.1325769224556268,-0.9519956527529198,-0.6375963719289728,0.2418907141727544,0.44739557742996916,-0.5349933032020207,0.7354019369902028,0.09186548426605805,-0.5730660208730256,-0.38505359085861607,-0.5667279899866065,-0.26349531146634186,0.7160608232617969,1.6237232864570799,1.3423667681070792,-0.39653735099457776,0.49175467181997684,1.1570195523451174,1.2769913588193538,-0.3801169510907653,1.263708698234499,0.5541331739206777,1.9071715342602278,1.4687398562323197,2.8834019694635686,1.8974302453335845,0.577624898914131,-0.14940258614101887,0.36797323133804843,-0.17393404026353687,0.24930501641799624,-0.5369912037161529,0.6924107352376331,-0.897453687998045,-0.46480006330966694,0.9058155405925721,-0.15397918514122239,2.7706289553840797,0.5747771765190502,2.2024003977629745,0.6822718195833868,-0.2094492893389058,-0.5614164404683069,-0.6178825257246215,0.49204627709197296,-0.0014154259015519792,0.6319331803443456,0.2348830899099596,-0.19780867405072633,-0.6645529703109161,0.5375565244775046,0.47737148382669103,-0.5660087804939433,-0.32678749628026393,-0.3709088584323006,-0.327759033801772,-0.3475695498076028,1.3295423150551435,0.7834720195614693,0.8325417767644397,0.4477826885461259,0.5671188981013998,-0.23635809699207108
TCGA.02.0054.01,0.8957261751695238,-0.8329139112450618,0.6261641760286955,0.006592013712637498,0.196278377935499,-0.4223214292963369,-0.4560845010516667,-0.47131599678255265,-0.5788490659156817,-0.6426811088004353,-0.6585788875430353,0.5802572357536636,1.3765192101620292,0.16412372927219784,-0.3030378375809351,-0.5244893629205876,-0.5531716792775836,-0.4719686483233429,0.4327754334958835,1.4329538425641353,0.8401427066294278,0.06158637678488528,-0.3970734588967219,-0.8351739719890575,-0.8640388261407292,-0.7428519927804021,-0.41540246073904624,-0.5412338790426171,-0.5768873678657586,-0.4054435116045703,0.6821958472574824,1.0536983884568905,0.21576332362073136,-0.4426441513577628,-0.4344530576955092,0.09321039020027776,-0.2602883073187759,0.5734939434780535,0.8172910887063118,0.33105809364623723,0.9711880182992777,-0.5013691020392427,-0.03807235931283189,0.0014618673897496203,0.4707606150066875,-0.64096442260824,-0.4038236005817188,0.15575369409986448,0.4427284280948636,0.24328122122212514,-0.4179332203952432,-1.0411747860584883,-0.21402050729437833,-0.16597380167810782,-0.006644881646781688,-0.5839503444903046,-0.6392832780654413,-0.636879311467125,-0.7345408202008344,-0.49689747586781374,-0.14973327443144366,0.03716290649625294,-0.1545163924698554,-0.4374420244453898,-0.15118765177641216,0.2915286257975569,-0.4808125002202769,-0.36710838391521466,-0.5666629499414993,-0.34723107015781074,-0.23690725516375052,-0.5744838511124488,-0.5018317896136308,-1.2207637110440064,-0.43372334476841906,-0.5550473337984733,-0.3560442861056,-0.3007712504049294,-0.15806775495703032,0.3883362206107503,-0.8022359164009516,-0.32816016192990716,-0.38949593983760006,0.97682497961477,-0.6480368201317698,0.5415204872853632,-0.3002328104432385,-0.3709088584323006,-0.327759033801772,0.48282324367714785,1.4835736890632851,-0.2732907459453206,-0.11768900811627665,-0.34025460055073453,1.948287722111588,-0.4813420661069636
TCGA.02.0059.01,0.7776039140084551,-0.3073017837705185,0.9151712229233044,-0.649971713387585,-0.056181233171670876,-1.4005563658335713,-0.5900403594051246,-0.4891259153965013,-0.6042646842258762,-0.8860792131974276,-0.9950861046277137,-0.3186392535324473,0.7858590050635346,0.9493671143209609,0.5756115432501618,0.14627376594232108,-0.5697122119677068,-0.534554153577366,-0.869161372747557,-1.2701334332236702,-0.45496034937695773,3.5578153226881457,1.836865995976279,-0.037411465426096,-0.6599674944844914,-0.8227491871491459,-0.4585786891695985,-0.5469647492299952,-0.6419176694517349,-0.9005516227230704,-1.0740856113990158,-0.8300126807342848,0.965109682994878,1.7473153642583612,0.7981043592776835,-0.21324943307166214,0.42016129633313376,-1.6437016494080459,2.050484174702618,-0.4766468190488012,1.1065528001591831,-0.3867941709016493,0.006964207185759284,-0.048667725180160624,-0.6975485531034197,-1.91710687883294,-0.5623448284353131,-0.21077453645550925,0.3872688607403801,-0.5140275997560838,0.4582600178656538,-1.2329980579999793,0.8148661919331154,-0.5851104802395898,-0.11279577564237087,0.2210366300760292,-0.2922408646573124,0.6955805873620088,-0.7853704955458125,-0.6501384929752585,-0.12346316374164774,-1.0593073003027984,-0.09269007836161727,1.0131132803461202,-0.6509884376274114,3.0599256641087287,-1.1580855147210258,-0.5294008341150135,1.9781108716149844,0.8393052568664617,-0.03006246986264265,1.8247773544671517,1.0688207925912063,0.256395968531284,-0.3527389991821667,1.2569396648087063,0.4331964458593116,0.09774243177574543,-0.6173915235411414,-1.2003593716067464,-0.8022359164009516,-0.32816016192990716,-0.38413606067048756,-0.2842190841672903,1.0571279528734068,-0.3725985348713223,-0.4003709638725733,-0.3643758778531419,-0.14544091253136748,-0.300806829584164,0.9649279113669238,-0.002684828067202524,-1.1211781865669574,0.32699324726977097,-0.26491051395293047,1.2299727207323479
TCGA.02.0068.01,1.0069584060728556,-0.5956035104838295,0.4869143108107092,-0.34728841708225905,0.14521642762288592,0.9784042955946317,-0.3332903764157201,-0.1394736059869382,-0.2703238001651276,-0.41592877142147455,-0.46126421751199514,-0.3981732890394914,1.319981435955727,0.636598741949816,-0.36523925414472064,-0.4476104790710043,3.9112072123760875,1.0313720166307319,0.4362242138471396,0.16258912156043,-0.1955176895650513,-0.4046303967820051,-0.3319222937154287,-0.29603187955231736,-0.3572879178839491,-0.23936618021833056,-0.2420903414276645,-0.26090222631844157,-0.23303260819786206,-0.37311599932836037,-0.2859193262323018,0.5158675385734536,1.783990324554053,-0.06602357253812505,-0.7075225981499476,-0.5919297858405096,-0.8324515811547235,0.42014088736193855,-0.537044572048146,-0.13970845282606648,-1.3167918586320493,-0.8544418768978791,-0.8988697879558275,-0.7758584646455811,0.03775581115134554,0.7192414060261791,-0.786842170895336,-0.4695893778524902,0.578193866783986,0.05288417269198669,0.12077013799271975,0.7286663456281083,0.35634059771216786,0.019271842967786803,0.1908076357451583,-0.3633930543711762,0.21958595472131934,-0.4649120547144899,-0.052875449005546915,1.1790366758443243,-0.1357167213787286,-0.902572073904706,-0.11888411250380175,-0.7419069351936443,0.04989073579902087,-0.6414285457579166,0.27081484522704985,-0.3987750441188468,-0.7467342616951077,-0.14937638420513488,0.3334811933319631,-0.6077131154325679,-0.13887184827200533,0.5345778109269049,-0.5136464835609853,-0.8398975101734408,-0.3677938334891217,-1.0034982690026748,0.11864612156181037,0.7769527891096683,-0.1921632471142912,-0.32816016192990716,-0.6645529703109161,1.4687474785845671,-0.645283533869523,-0.5664855567032336,-0.49880988395474585,-0.3709088584323006,-0.32060932952184523,-0.3475695498076028,-0.12757339600382556,-0.39465666269481287,1.2325761664118302,0.5272111904279311,-0.5311599258103161,-0.4767363674876036
