Variable,P-value
CT_log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.07773917096783964
CT_log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.806352471652164
CT_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.004518176233932069
CT_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9547495059938065
CT_log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,0.5478522541968052
CT_log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9789076589043827
CT_log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.39728670790826925
CT_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.9354931990435763
CT_log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.5758154837731153
CT_log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8021348761936969
CT_log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.03009644114523377
CT_log-sigma-2-0-mm-3D_firstorder_Median,0.1252085276122002
CT_log-sigma-2-0-mm-3D_firstorder_Minimum,0.5473165196121973
CT_log-sigma-2-0-mm-3D_firstorder_Skewness,0.22325520361141982
CT_log-sigma-2-0-mm-3D_glcm_Correlation,0.910046920304262
CT_log-sigma-2-0-mm-3D_glcm_Imc1,0.7046843447691561
CT_log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.13692463844587036
CT_log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.7845459478306714
CT_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9981190252028328
CT_log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.556868414255027
CT_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.0006370289210643502
CT_log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.07773917096783964
CT_log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9728300288882705
CT_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.11671952809799725
CT_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.7190077689426265
CT_log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.910046920304262
CT_log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.7833841956958182
CT_log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9981190252028328
CT_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.7046843447691561
CT_log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.7023149324956567
CT_log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.5473165196121973
CT_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.0007591947309368065
CT_log-sigma-3-0-mm-3D_glcm_Correlation,0.869030514698003
CT_log-sigma-3-0-mm-3D_glcm_Imc1,0.26290789606722403
CT_log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.5473165196121973
CT_log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.712644491328402
CT_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9926677504881606
CT_log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.20708835640663967
CT_log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.8021348761936969
CT_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.4367223083220618
CT_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.3562036883093386
CT_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.8496968410698199
CT_log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.5698430992869382
CT_log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.8955661311211658
CT_log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9232626926087125
CT_log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.0001713783909652498
CT_log-sigma-4-0-mm-3D_glcm_Correlation,0.7046843447691561
CT_log-sigma-4-0-mm-3D_glcm_Imc1,0.19638808144872205
CT_log-sigma-4-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.907271331938998
CT_log-sigma-4-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.7833841956958182
CT_log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.7815824244748582
CT_log-sigma-4-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.4499819611691544
CT_log-sigma-4-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9354931990435763
CT_log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformity,0.910046920304262
CT_log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.08162711762476764
CT_log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,0.2646099561330809
CT_log-sigma-4-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.26290789606722403
CT_log-sigma-4-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.910046920304262
CT_log-sigma-4-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.910046920304262
CT_log-sigma-5-0-mm-3D_glcm_Autocorrelation,0.7513514840101684
CT_log-sigma-5-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.15650450461997173
CT_log-sigma-5-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9382828041769063
CT_log-sigma-5-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.712644491328402
CT_log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.806352471652164
CT_log-sigma-5-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.785208379261037
CT_log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformity,0.5866446106330742
CT_log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.21986870299787165
CT_log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,0.6674943134947986
CT_log-sigma-5-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.29028001317932633
CT_log-sigma-5-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.6674943134947986
CT_log-sigma-5-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.910046920304262
CT_wavelet-LLH_firstorder_10Percentile,0.4499819611691544
CT_wavelet-LLH_firstorder_90Percentile,0.39099219354429665
CT_wavelet-LLH_firstorder_Entropy,0.755748733975443
CT_wavelet-LLH_firstorder_InterquartileRange,0.18825586451878748
CT_wavelet-LLH_firstorder_Kurtosis,0.466831627213399
CT_wavelet-LLH_firstorder_Maximum,0.712644491328402
CT_wavelet-LLH_firstorder_Mean,0.5273200951324458
CT_wavelet-LLH_firstorder_Median,0.29028001317932633
CT_wavelet-LLH_firstorder_Minimum,0.9802867809450583
CT_wavelet-LLH_firstorder_Skewness,0.8496968410698199
CT_wavelet-LLH_glcm_ClusterProminence,0.8287637040159018
CT_wavelet-LLH_glcm_ClusterShade,0.7190077689426265
CT_wavelet-LLH_glcm_Contrast,0.910046920304262
CT_wavelet-LLH_glcm_Correlation,0.9344999432104131
CT_wavelet-LLH_glcm_MaximumProbability,0.7046843447691561
CT_wavelet-LLH_glrlm_LongRunEmphasis,0.5463885126236168
CT_wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.4532134157030051
CT_wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.5473165196121973
CT_wavelet-LLH_glrlm_RunEntropy,0.7190077689426265
CT_wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.712644491328402
CT_wavelet-LLH_glszm_GrayLevelNonUniformity,0.00018803665022192403
CT_wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.9382828041769063
CT_wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,6.693366554887996e-07
CT_wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.0068705897517761065
CT_wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.910046920304262
CT_wavelet-LLH_glszm_SizeZoneNonUniformity,0.0014159884406948
CT_wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.910046920304262
CT_wavelet-LLH_glszm_SmallAreaEmphasis,0.5259816839209869
CT_wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.8018342494984825
CT_wavelet-LLH_glszm_ZoneEntropy,0.5478522541968052
CT_wavelet-LLH_gldm_DependenceEntropy,0.5463885126236168
CT_wavelet-LLH_gldm_DependenceVariance,0.5942516065303579
CT_wavelet-LHL_firstorder_90Percentile,0.39728670790826925
CT_wavelet-LHL_firstorder_InterquartileRange,0.39099219354429665
CT_wavelet-LHL_firstorder_Kurtosis,0.8287637040159018
CT_wavelet-LHL_firstorder_Maximum,0.9033427995382872
CT_wavelet-LHL_firstorder_Mean,0.2705281766777355
CT_wavelet-LHL_firstorder_Median,0.25200524579124406
CT_wavelet-LHL_firstorder_Minimum,0.9119986365070863
CT_wavelet-LHL_firstorder_Skewness,0.9382828041769063
CT_wavelet-LHL_glcm_ClusterShade,0.7563118080548752
CT_wavelet-LHL_glcm_Correlation,0.5367131841977468
CT_wavelet-LHL_glcm_InverseVariance,0.9981190252028328
CT_wavelet-LHL_glcm_MaximumProbability,0.9382828041769063
CT_wavelet-LHL_glrlm_LongRunEmphasis,0.14200327540342705
CT_wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.7163689177578724
CT_wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.7225893648996942
CT_wavelet-LHL_glrlm_RunEntropy,0.8848916588404547
CT_wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.9525922046397798
CT_wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.0062100679051800434
CT_wavelet-LHL_glszm_SizeZoneNonUniformity,0.6186927996741931
CT_wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.2646099561330809
CT_wavelet-LHL_glszm_SmallAreaEmphasis,0.7023149324956567
CT_wavelet-LHL_glszm_ZoneEntropy,0.6186927996741931
CT_wavelet-LHL_gldm_DependenceVariance,0.5367131841977468
CT_wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.668444504323871
CT_wavelet-LHH_firstorder_InterquartileRange,0.21986870299787165
CT_wavelet-LHH_firstorder_Kurtosis,0.7190077689426265
CT_wavelet-LHH_firstorder_Maximum,0.9827960255928629
CT_wavelet-LHH_firstorder_Mean,0.5698430992869382
CT_wavelet-LHH_firstorder_Skewness,0.7845459478306714
CT_wavelet-LHH_glcm_Autocorrelation,0.5758154837731153
CT_wavelet-LHH_glcm_Correlation,0.9926677504881606
CT_wavelet-LHH_glcm_Imc2,0.9354931990435763
CT_wavelet-LHH_glrlm_LongRunEmphasis,0.11892769370805671
CT_wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.1912512311211684
CT_wavelet-LHH_glszm_GrayLevelNonUniformity,0.002777393632219969
CT_wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.7833841956958182
CT_wavelet-LHH_glszm_GrayLevelVariance,0.7190077689426265
CT_wavelet-LHH_glszm_LargeAreaEmphasis,0.0007707255273118503
CT_wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.0264047083524126
CT_wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.9354931990435763
CT_wavelet-LHH_glszm_SizeZoneNonUniformity,9.0970214803087e-05
CT_wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.4499819611691544
CT_wavelet-LHH_glszm_SmallAreaEmphasis,0.24703271574330982
CT_wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.8411150432294663
CT_wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.4367223083220618
CT_wavelet-LHH_glszm_ZoneEntropy,0.8235840010131416
CT_wavelet-LHH_gldm_DependenceEntropy,0.8287637040159018
CT_wavelet-HLL_firstorder_10Percentile,0.4737036804327819
CT_wavelet-HLL_firstorder_90Percentile,0.39728670790826925
CT_wavelet-HLL_firstorder_InterquartileRange,0.14200327540342705
CT_wavelet-HLL_firstorder_Kurtosis,0.8021348761936969
CT_wavelet-HLL_firstorder_Maximum,0.3156419757981063
CT_wavelet-HLL_firstorder_Mean,0.3584079076626529
CT_wavelet-HLL_firstorder_Median,0.12544502037169128
CT_wavelet-HLL_firstorder_Minimum,0.9568211904455002
CT_wavelet-HLL_firstorder_Skewness,0.07091626446282491
CT_wavelet-HLL_glcm_ClusterProminence,0.5980011406743826
CT_wavelet-HLL_glcm_ClusterShade,0.5273200951324458
CT_wavelet-HLL_glcm_Correlation,0.910046920304262
CT_wavelet-HLL_glcm_Imc1,0.910046920304262
CT_wavelet-HLL_glcm_MaximumProbability,0.5698430992869382
CT_wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.8018342494984825
CT_wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.9981190252028328
CT_wavelet-HLL_glrlm_RunEntropy,0.8287637040159018
CT_wavelet-HLL_glszm_GrayLevelNonUniformity,0.011877385114970312
CT_wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.8496968410698199
CT_wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.24703271574330982
CT_wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.9827960255928629
CT_wavelet-HLL_glszm_SizeZoneNonUniformity,0.11671952809799725
CT_wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.712644491328402
CT_wavelet-HLL_glszm_SmallAreaEmphasis,0.806352471652164
CT_wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.910046920304262
CT_wavelet-HLL_glszm_ZoneEntropy,0.39896751415726
CT_wavelet-HLL_gldm_DependenceVariance,0.7023149324956567
CT_wavelet-HLH_firstorder_10Percentile,0.5547417392382928
CT_wavelet-HLH_firstorder_InterquartileRange,0.12583370056096635
CT_wavelet-HLH_firstorder_Kurtosis,0.38146890181900683
CT_wavelet-HLH_firstorder_Maximum,0.7129117460476548
CT_wavelet-HLH_firstorder_Mean,0.712644491328402
CT_wavelet-HLH_firstorder_Skewness,0.712644491328402
CT_wavelet-HLH_glcm_Autocorrelation,0.5304509720104574
CT_wavelet-HLH_glcm_Imc2,0.9354931990435763
CT_wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.7930435651635581
CT_wavelet-HLH_glszm_GrayLevelNonUniformity,0.003262482887730592
CT_wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.5447572517175144
CT_wavelet-HLH_glszm_GrayLevelVariance,0.3354439722259651
CT_wavelet-HLH_glszm_LargeAreaEmphasis,0.00025771206488567745
CT_wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.0002627812297273385
CT_wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.45232292228238985
CT_wavelet-HLH_glszm_SizeZoneNonUniformity,0.0011089567145324984
CT_wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.9232626926087125
CT_wavelet-HLH_glszm_SmallAreaEmphasis,0.910046920304262
CT_wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.5698430992869382
CT_wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.8227746871874282
CT_wavelet-HLH_glszm_ZoneEntropy,0.5698430992869382
CT_wavelet-HHL_firstorder_10Percentile,0.20708835640663967
CT_wavelet-HHL_firstorder_Entropy,0.7023149324956567
CT_wavelet-HHL_firstorder_Kurtosis,0.4499819611691544
CT_wavelet-HHL_firstorder_Maximum,0.7815824244748582
CT_wavelet-HHL_firstorder_Mean,0.712644491328402
CT_wavelet-HHL_firstorder_Median,0.971851644645203
CT_wavelet-HHL_firstorder_Minimum,0.645292786210654
CT_wavelet-HHL_firstorder_Skewness,0.6021761568039411
CT_wavelet-HHL_glcm_Autocorrelation,0.712644491328402
CT_wavelet-HHL_glcm_ClusterTendency,0.7023149324956567
CT_wavelet-HHL_glcm_Correlation,0.7513514840101684
CT_wavelet-HHL_glcm_Imc2,0.28961127268039155
CT_wavelet-HHL_glrlm_LongRunEmphasis,0.5478522541968052
CT_wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.7799610622738259
CT_wavelet-HHL_glszm_GrayLevelNonUniformity,0.29379905118895894
CT_wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.9705099635419394
CT_wavelet-HHL_glszm_GrayLevelVariance,0.910046920304262
CT_wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.0009679741910797938
CT_wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.002777393632219969
CT_wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.8126053926402397
CT_wavelet-HHL_glszm_SizeZoneNonUniformity,0.14200327540342705
CT_wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.910046920304262
CT_wavelet-HHL_glszm_SmallAreaEmphasis,0.8235840010131416
CT_wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.8287637040159018
CT_wavelet-HHL_glszm_ZoneEntropy,0.5797637356584728
CT_wavelet-HHL_gldm_DependenceEntropy,0.5868420526974277
CT_wavelet-HHH_firstorder_Kurtosis,0.39896751415726
CT_wavelet-HHH_firstorder_Maximum,0.5698430992869382
CT_wavelet-HHH_firstorder_Skewness,0.9119986365070863
CT_wavelet-HHH_glcm_Autocorrelation,0.39099219354429665
CT_wavelet-HHH_glcm_Imc2,0.7845459478306714
CT_wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.11671952809799725
CT_wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.7190077689426265
CT_wavelet-HHH_glszm_GrayLevelNonUniformity,0.39728670790826925
CT_wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.9728300288882705
CT_wavelet-HHH_glszm_GrayLevelVariance,0.7126237446955259
CT_wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.7023149324956567
CT_wavelet-HHH_glszm_LargeAreaEmphasis,0.0264047083524126
CT_wavelet-HHH_glszm_SizeZoneNonUniformity,0.06247160221057488
CT_wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.910046920304262
CT_wavelet-HHH_glszm_SmallAreaEmphasis,0.7046843447691561
CT_wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.8820306034540767
CT_wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.48774069494743355
CT_wavelet-HHH_glszm_ZoneEntropy,0.5273200951324458
CT_wavelet-LLL_firstorder_Entropy,0.712644491328402
CT_wavelet-LLL_glcm_Imc1,0.0013313731388804688
CT_wavelet-LLL_glcm_Imc2,0.5473165196121973
CT_wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.8021348761936969
CT_wavelet-LLL_glrlm_LongRunEmphasis,0.19638808144872205
CT_wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.03865624079751642
CT_wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.8496968410698199
CT_wavelet-LLL_glrlm_RunEntropy,0.12359198471533599
CT_wavelet-LLL_glrlm_RunLengthNonUniformity,0.0005480700081264896
CT_wavelet-LLL_glrlm_RunPercentage,0.1912512311211684
CT_wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.5463885126236168
CT_wavelet-LLL_glszm_LargeAreaEmphasis,0.12309968145425364
CT_wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.0008614265557122478
CT_wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.3584079076626529
CT_wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.5698430992869382
CT_wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.8021348761936969
CT_wavelet-LLL_gldm_DependenceNonUniformity,0.0008983413291229691
CT_wavelet-LLL_gldm_DependenceVariance,0.904599807375564
CT_wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.2646099561330809
