Variable,P-value
DD_wavelet-LLH_glcm_ClusterShade,0.9032964177431972
DD_wavelet-LLH_glcm_ClusterTendency,0.8608187579392543
DD_wavelet-LLH_glcm_Contrast,0.5247383435598848
DD_wavelet-LLH_glcm_Correlation,0.6143546163388001
DD_wavelet-LLH_glcm_Imc1,0.564839960687591
DD_wavelet-LLH_glcm_Imc2,0.5065096827854519
DD_wavelet-LLH_glrlm_LongRunEmphasis,0.12656429817095785
DD_wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.802594546916402
DD_wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.38965509947152993
DD_wavelet-LLH_glszm_GrayLevelNonUniformity,0.05317197699221704
DD_wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.9135137945385476
DD_wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.18232413897784502
DD_wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.4886712532588358
DD_wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.40864662228629217
DD_wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.5065096827854519
DD_wavelet-LLH_glszm_SmallAreaEmphasis,0.08869954511398181
DD_wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.7798117094984827
DD_wavelet-LLH_glszm_ZoneEntropy,0.5065096827854519
DD_wavelet-LLH_gldm_DependenceEntropy,0.25139439283187726
DD_wavelet-LLH_gldm_DependenceVariance,0.05317197699221704
DD_wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.8301786456324196
DD_wavelet-LHL_firstorder_Entropy,0.4222482832843643
DD_wavelet-LHL_firstorder_Kurtosis,0.6675134276517266
DD_wavelet-LHL_firstorder_Maximum,0.2983876817591067
DD_wavelet-LHL_firstorder_Skewness,0.9394728483941286
DD_wavelet-LHL_firstorder_Uniformity,0.29884947541405765
DD_wavelet-LHL_glcm_ClusterShade,0.7816170701431228
DD_wavelet-LHL_glcm_ClusterTendency,0.28090795520866524
DD_wavelet-LHL_glcm_Contrast,0.737686552830101
DD_wavelet-LHL_glcm_Correlation,0.3089276359521223
DD_wavelet-LHL_glcm_DifferenceAverage,0.9251320958576191
DD_wavelet-LHL_glcm_Imc1,0.605075432794967
DD_wavelet-LHL_glrlm_LongRunEmphasis,0.18232413897784502
DD_wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.8024627613075455
DD_wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.9911540137476795
DD_wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.2649451081537237
DD_wavelet-LHL_glszm_LargeAreaEmphasis,0.018434287630641373
DD_wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.17883335929792793
DD_wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.9911540137476795
DD_wavelet-LHL_glszm_SizeZoneNonUniformity,0.2876977296697857
DD_wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.7051571963642879
DD_wavelet-LHL_glszm_SmallAreaEmphasis,0.45505841178278433
DD_wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.8540853005917729
DD_wavelet-LHL_glszm_ZoneEntropy,0.5749386483314656
DD_wavelet-LHL_gldm_DependenceEntropy,0.014434815264770511
DD_wavelet-LHL_gldm_DependenceVariance,0.31650070939720965
DD_wavelet-LHH_firstorder_Kurtosis,0.06079003976711651
DD_wavelet-LHH_firstorder_Maximum,0.1015611148864578
DD_wavelet-LHH_firstorder_Skewness,0.9315038498847836
DD_wavelet-LHH_glcm_ClusterShade,0.14539979020374633
DD_wavelet-LHH_glcm_ClusterTendency,0.32947678054939794
DD_wavelet-LHH_glcm_Contrast,0.824285615963251
DD_wavelet-LHH_glcm_Correlation,0.7524640926652608
DD_wavelet-LHH_glcm_Imc2,0.9803530549836815
DD_wavelet-LHH_glrlm_LongRunEmphasis,0.03301647146936708
DD_wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.45958768072591055
DD_wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.28757706372689923
DD_wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.041543161129738576
DD_wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.06545765927429893
DD_wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.00473066081878774
DD_wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.8713850573192256
DD_wavelet-LHH_glszm_SizeZoneNonUniformity,0.22481159890311506
DD_wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.18232413897784502
DD_wavelet-LHH_glszm_SmallAreaEmphasis,0.025603600739750206
DD_wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.2352196726954813
DD_wavelet-LHH_glszm_ZoneEntropy,0.7917340264123258
DD_wavelet-HLL_firstorder_Entropy,0.5296896563110863
DD_wavelet-HLL_firstorder_Kurtosis,0.31650070939720965
DD_wavelet-HLL_firstorder_Skewness,0.7051571963642879
DD_wavelet-HLL_firstorder_Uniformity,0.582474422360029
DD_wavelet-HLL_glcm_ClusterShade,0.8536681465043823
DD_wavelet-HLL_glcm_Correlation,0.873206704235944
DD_wavelet-HLL_glcm_DifferenceAverage,0.4576955936324795
DD_wavelet-HLL_glcm_Imc1,0.8536681465043823
DD_wavelet-HLL_glcm_InverseVariance,0.9946680458901555
DD_wavelet-HLL_glrlm_LongRunEmphasis,0.07274421516042034
DD_wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.5765369779867124
DD_wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.9315038498847836
DD_wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.6971953353633669
DD_wavelet-HLL_glszm_LargeAreaEmphasis,0.028340548213833076
DD_wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.13192970137181328
DD_wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.8484184379741588
DD_wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.07339881707103971
DD_wavelet-HLL_glszm_SmallAreaEmphasis,0.01280898155611964
DD_wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.651349655953605
DD_wavelet-HLL_glszm_ZoneEntropy,0.7033209213762542
DD_wavelet-HLL_gldm_DependenceEntropy,0.09670509745883349
DD_wavelet-HLL_gldm_DependenceVariance,0.3680582160146059
DD_wavelet-HLH_firstorder_Kurtosis,0.13168427640693764
DD_wavelet-HLH_firstorder_Skewness,0.032954210662930285
DD_wavelet-HLH_glcm_ClusterShade,0.26550179719040706
DD_wavelet-HLH_glcm_Correlation,0.9565903767388357
DD_wavelet-HLH_glcm_DifferenceEntropy,0.2745256245842671
DD_wavelet-HLH_glcm_Imc2,0.9565903767388357
DD_wavelet-HLH_glcm_SumEntropy,0.12677285472996636
DD_wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.8159748255826482
DD_wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.062012935336673916
DD_wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.007265898143278851
DD_wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.0939089068582073
DD_wavelet-HLH_glszm_LargeAreaEmphasis,0.009658467638676633
DD_wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.06259225228139215
DD_wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.07878321894069215
DD_wavelet-HLH_glszm_SmallAreaEmphasis,0.046538710868207364
DD_wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.7296247075078791
DD_wavelet-HHL_firstorder_Kurtosis,0.9148827383863078
DD_wavelet-HHL_firstorder_Skewness,0.5928015004322914
DD_wavelet-HHL_glcm_ClusterShade,0.31740358818657755
DD_wavelet-HHL_glcm_ClusterTendency,0.196925201992779
DD_wavelet-HHL_glcm_Contrast,0.5373591349780379
DD_wavelet-HHL_glcm_Correlation,0.7279035887404427
DD_wavelet-HHL_glcm_DifferenceEntropy,0.18313015811672023
DD_wavelet-HHL_glcm_Imc2,0.9911540137476795
DD_wavelet-HHL_glcm_SumEntropy,0.03397874437058018
DD_wavelet-HHL_glrlm_LongRunEmphasis,0.06545765927429893
DD_wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.831946385381587
DD_wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.05221526099128498
DD_wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.006762381968116847
DD_wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.042504552372154523
DD_wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.6697807248280858
DD_wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.19643512244012126
DD_wavelet-HHL_glszm_SmallAreaEmphasis,0.23694553509618954
DD_wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.7721751100301281
DD_wavelet-HHH_firstorder_Kurtosis,0.011656287433494908
DD_wavelet-HHH_firstorder_Skewness,0.08342425726333098
DD_wavelet-HHH_glcm_ClusterTendency,0.3214104910815809
DD_wavelet-HHH_glcm_Contrast,0.7409058324070261
DD_wavelet-HHH_glcm_Correlation,0.760622120181094
DD_wavelet-HHH_glcm_Imc2,0.31762259223267303
DD_wavelet-HHH_glcm_SumEntropy,0.1215043819569155
DD_wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.13255484684106936
DD_wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.007265898143278851
DD_wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.37499614928839403
DD_wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.1915270104122762
DD_wavelet-HHH_glszm_SmallAreaEmphasis,0.27312933909513093
DD_wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.5749386483314656
DD_wavelet-LLL_glcm_Imc1,0.582474422360029
DD_wavelet-LLL_glcm_InverseVariance,0.9603052757145545
DD_wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.4222482832843643
DD_wavelet-LLL_glszm_SizeZoneNonUniformity,0.5373591349780379
DD_wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.9803530549836815
DD_wavelet-LLL_glszm_ZonePercentage,0.1133043912403653
DD_gradient_firstorder_Entropy,0.8478156001138374
DD_gradient_firstorder_Kurtosis,0.5252355512508552
DD_gradient_glcm_Correlation,0.6598516825173961
DD_gradient_glcm_Imc1,0.24285468210588873
DD_gradient_glrlm_LongRunEmphasis,0.003623314001407372
DD_gradient_glszm_GrayLevelNonUniformity,0.9315038498847836
DD_gradient_glszm_GrayLevelNonUniformityNormalized,0.651349655953605
DD_gradient_glszm_LargeAreaEmphasis,0.04769511793511927
DD_gradient_glszm_LowGrayLevelZoneEmphasis,0.3456669954122728
DD_gradient_glszm_SizeZoneNonUniformityNormalized,0.9911540137476795
DD_gradient_glszm_SmallAreaEmphasis,0.6800252589673195
DD_gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.9911540137476795
DD_gradient_glszm_ZoneVariance,0.04095216532147486
DD_gradient_gldm_DependenceEntropy,0.13643580789147136
DD_gradient_gldm_DependenceVariance,0.9565903767388357
DD_lbp-3D-m1_firstorder_10Percentile,0.5010175426651656
DD_lbp-3D-m1_firstorder_90Percentile,0.7511431030729246
DD_lbp-3D-m1_firstorder_Entropy,0.9563181599319146
DD_lbp-3D-m1_firstorder_Kurtosis,0.7721751100301281
DD_lbp-3D-m1_firstorder_Maximum,0.7960168444017295
DD_lbp-3D-m1_firstorder_Mean,0.5749386483314656
DD_lbp-3D-m1_firstorder_Minimum,0.8017241386810884
DD_lbp-3D-m1_firstorder_Range,0.7604018303658502
DD_lbp-3D-m1_firstorder_Skewness,0.605075432794967
DD_lbp-3D-m1_glcm_Autocorrelation,0.5065096827854519
DD_lbp-3D-m1_glcm_ClusterShade,0.36418852759449505
DD_lbp-3D-m1_glcm_Correlation,0.7604018303658502
DD_lbp-3D-m1_glcm_DifferenceEntropy,0.6319978630467948
DD_lbp-3D-m1_glcm_JointEntropy,0.0034809471380390124
DD_lbp-3D-m1_glcm_SumEntropy,0.1187803941269354
DD_lbp-3D-m1_glszm_ZoneEntropy,0.011656287433494908
DD_lbp-3D-m1_gldm_LargeDependenceHighGrayLevelEmphasis,0.2581722570500911
DD_lbp-3D-m2_firstorder_90Percentile,0.5668299222487966
DD_lbp-3D-m2_firstorder_InterquartileRange,0.824285615963251
DD_lbp-3D-m2_firstorder_Kurtosis,0.6636897361066836
DD_lbp-3D-m2_firstorder_Maximum,0.8820557837023854
DD_lbp-3D-m2_firstorder_Mean,0.47723555295792486
DD_lbp-3D-m2_firstorder_Skewness,0.8795710109930321
DD_lbp-3D-m2_glcm_Autocorrelation,0.4974283528201148
DD_lbp-3D-m2_glcm_Correlation,0.5749386483314656
DD_lbp-3D-k_firstorder_90Percentile,0.8551139214828434
DD_lbp-3D-k_firstorder_Kurtosis,0.07723249813365156
DD_lbp-3D-k_firstorder_Maximum,0.011495591137100202
DD_lbp-3D-k_firstorder_Minimum,0.08012049351059113
DD_lbp-3D-k_firstorder_Skewness,0.30108619661842384
DD_lbp-3D-k_glcm_Autocorrelation,0.6156046247592374
DD_lbp-3D-k_glcm_ClusterProminence,0.5209055312281817
DD_lbp-3D-k_glcm_Correlation,0.8933660423587103
DD_lbp-3D-k_glcm_Imc2,0.009165325717001098
DD_lbp-3D-k_glrlm_LongRunLowGrayLevelEmphasis,0.9694279061243047
DD_lbp-3D-k_glrlm_RunEntropy,0.06545765927429893
DD_lbp-3D-k_glszm_HighGrayLevelZoneEmphasis,0.04420306540688207
DD_lbp-3D-k_glszm_SizeZoneNonUniformityNormalized,0.9694279061243047
DD_lbp-3D-k_glszm_ZoneEntropy,0.033375606553961545
DD_lbp-3D-k_gldm_DependenceEntropy,0.006762381968116847
DD_lbp-3D-k_gldm_LargeDependenceHighGrayLevelEmphasis,0.018330776672935575
DD_logarithm_glcm_Correlation,0.45445183016278945
DD_logarithm_glcm_Imc1,0.25139439283187726
DD_logarithm_glrlm_LongRunEmphasis,0.3279563558603607
DD_logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.651349655953605
DD_logarithm_glrlm_LowGrayLevelRunEmphasis,0.1373106862328202
DD_logarithm_glszm_GrayLevelNonUniformity,0.5928015004322914
DD_logarithm_glszm_GrayLevelNonUniformityNormalized,0.22622491170407
DD_logarithm_glszm_LowGrayLevelZoneEmphasis,0.18313015811672023
DD_logarithm_glszm_SizeZoneNonUniformityNormalized,0.600375710993595
DD_logarithm_glszm_SmallAreaEmphasis,0.28757706372689923
DD_logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.7076924753747806
DD_logarithm_glszm_ZoneEntropy,0.2442312216507912
DD_logarithm_gldm_DependenceNonUniformityNormalized,0.4626992281201181
DD_logarithm_gldm_DependenceVariance,0.06269017219863075
DD_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,0.7749781488810036
PET_original_shape_Elongation,0.27312933909513093
PET_original_shape_Flatness,0.6146912929774498
PET_original_shape_LeastAxisLength,0.028591729019590572
PET_original_shape_MajorAxisLength,0.1809456239582386
PET_original_shape_Maximum2DDiameterColumn,0.31762259223267303
PET_original_shape_Maximum2DDiameterRow,0.007826847656784831
PET_original_shape_Maximum2DDiameterSlice,0.06545765927429893
PET_original_shape_MeshVolume,0.0025762710973762496
PET_original_shape_MinorAxisLength,0.021686837263742837
PET_original_shape_Sphericity,0.4811671376854482
PET_original_shape_SurfaceVolumeRatio,0.04769511793511927
PET_original_firstorder_10Percentile,0.790410977501185
PET_original_firstorder_Energy,0.23694553509618954
PET_original_firstorder_Entropy,0.7749781488810036
PET_original_firstorder_Kurtosis,0.7355611455229284
PET_original_firstorder_Skewness,0.7499303626622488
PET_original_firstorder_Uniformity,0.8820557837023854
PET_original_glcm_Correlation,0.35618565162536714
PET_original_glcm_Imc1,0.8551139214828434
PET_original_glcm_InverseVariance,0.8007813370459936
PET_original_glrlm_GrayLevelNonUniformity,0.11091566036544254
PET_original_glrlm_RunLengthNonUniformity,0.01893379890786906
PET_original_glszm_GrayLevelNonUniformity,0.028548661174821573
PET_original_glszm_LargeAreaEmphasis,0.23694553509618954
PET_original_glszm_LargeAreaHighGrayLevelEmphasis,0.398145258098069
PET_original_glszm_SizeZoneNonUniformity,0.1809456239582386
PET_original_glszm_SmallAreaLowGrayLevelEmphasis,0.5374871843238933
PET_original_glszm_ZoneVariance,0.5749386483314656
PET_log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.9727026662518388
PET_log-sigma-2-0-mm-3D_firstorder_Median,0.6061883816005444
PET_log-sigma-2-0-mm-3D_glcm_Correlation,0.9946680458901555
PET_log-sigma-2-0-mm-3D_glcm_Imc1,0.49065268044937776
PET_log-sigma-2-0-mm-3D_glcm_InverseVariance,0.3127130463330792
PET_log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,0.011656287433494908
PET_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9074331259011799
PET_log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.0022576658770538344
PET_log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.8870549973052282
PET_log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9565903767388357
PET_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.03728318568502422
PET_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5096638337221081
PET_log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.5928015004322914
PET_log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.5726977449519397
PET_log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.37996746899465794
PET_log-sigma-3-0-mm-3D_glcm_Imc1,0.5522132482496854
PET_log-sigma-3-0-mm-3D_glcm_InverseVariance,0.44323518348174107
PET_log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.015808692547937833
PET_log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.7388167728038842
