Variable,P-value
PET_wavelet-LHL_glszm_SmallAreaEmphasis,0.1290618055658832
PET_wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.7812645958032712
PET_wavelet-LHH_firstorder_Kurtosis,0.8136991585655624
PET_wavelet-LHH_firstorder_Skewness,0.373320955747827
PET_wavelet-LHH_glcm_Correlation,0.8136991585655624
PET_wavelet-LHH_glrlm_LongRunEmphasis,0.9696474053370318
PET_wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.18782212559584913
PET_wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.01380393911643533
PET_wavelet-LHH_glrlm_RunEntropy,0.06747576290177466
PET_wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.09140178911801852
PET_wavelet-LHH_glszm_LargeAreaEmphasis,0.018909713931494737
PET_wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.0020468796840257685
PET_wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.08161798639752878
PET_wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.5041244310065179
PET_wavelet-LHH_glszm_SmallAreaEmphasis,0.1387269602786956
PET_wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.9274689332969142
PET_wavelet-LHH_glszm_ZoneEntropy,0.10502635327447372
PET_wavelet-LHH_gldm_DependenceEntropy,0.12467701350057646
PET_wavelet-LHH_gldm_DependenceVariance,0.47133195089020646
PET_wavelet-HLL_firstorder_Kurtosis,0.6332933203264778
PET_wavelet-HLL_firstorder_Median,0.7481829434079629
PET_wavelet-HLL_firstorder_Skewness,0.9503833619972207
PET_wavelet-HLL_glcm_Imc1,0.10560241522828366
PET_wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.4349412753900891
PET_wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.08161798639752878
PET_wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.06860034122407535
PET_wavelet-HLL_glszm_SmallAreaEmphasis,0.2564340711159041
PET_wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.7402001178642067
PET_wavelet-HLH_firstorder_Kurtosis,0.6076078228865817
PET_wavelet-HLH_firstorder_Skewness,0.7754606243993787
PET_wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.44767722207395616
PET_wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.02112186558678282
PET_wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.0033053575678674506
PET_wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.009430034788613302
PET_wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.004322262645551422
PET_wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.6836146140447712
PET_wavelet-HLH_glszm_SmallAreaEmphasis,0.24664008504599846
PET_wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.22613103545861907
PET_wavelet-HLH_glszm_ZoneEntropy,0.02752155178759848
PET_wavelet-HHL_firstorder_Kurtosis,0.5545930720792905
PET_wavelet-HHL_firstorder_Skewness,0.47630505674938955
PET_wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.1307496004960054
PET_wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.003837550230666338
PET_wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.00188426775970467
PET_wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.002666738599150364
PET_wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.0007041198536233725
PET_wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.47166091556929646
PET_wavelet-HHL_glszm_SmallAreaEmphasis,0.21083431377092426
PET_wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.3469568891277092
PET_wavelet-HHL_glszm_ZoneEntropy,0.03537380626982408
PET_wavelet-HHL_gldm_DependenceVariance,0.5269427057027217
PET_wavelet-HHH_firstorder_Kurtosis,0.17804727305247467
PET_wavelet-HHH_firstorder_Skewness,0.44767722207395616
PET_wavelet-HHH_glcm_ClusterShade,0.31930732734032163
PET_wavelet-HHH_glcm_ClusterTendency,0.05035842693871665
PET_wavelet-HHH_glcm_Contrast,0.014086669235597973
PET_wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.003960494204821782
PET_wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.0031979366178834035
PET_wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.0031979366178834035
PET_wavelet-HHH_glszm_LargeAreaEmphasis,0.001963497851512986
PET_wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.1290618055658832
PET_wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.9696474053370318
PET_wavelet-HHH_glszm_SmallAreaEmphasis,0.1699351834745093
PET_wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.9604155306023561
PET_wavelet-HHH_glszm_ZoneEntropy,0.11072159933840842
PET_wavelet-LLL_glcm_Correlation,0.2595862121987188
PET_wavelet-LLL_glcm_Imc1,0.7754606243993787
PET_wavelet-LLL_glszm_GrayLevelNonUniformity,0.0206769547111184
PET_wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.7493050226748156
PET_gradient_firstorder_Kurtosis,0.8363168031247815
PET_gradient_firstorder_Minimum,0.7203642207990637
PET_gradient_firstorder_Skewness,0.8288489606818686
PET_gradient_glcm_Correlation,0.5545930720792905
PET_gradient_glcm_Imc1,0.582147549788098
PET_gradient_glszm_LargeAreaEmphasis,0.6554338572841121
PET_gradient_glszm_SizeZoneNonUniformityNormalized,0.20921057514622382
PET_gradient_glszm_SmallAreaEmphasis,0.5573807449152355
PET_gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.6112763103873523
PET_gradient_glszm_ZoneVariance,0.44767722207395616
PET_gradient_gldm_DependenceNonUniformity,0.0015077682275094198
PET_gradient_gldm_DependenceNonUniformityNormalized,0.3472759368180262
PET_gradient_gldm_DependenceVariance,0.7933271515942155
PET_lbp-3D-m1_firstorder_10Percentile,0.9748116842621206
PET_lbp-3D-m1_firstorder_90Percentile,0.3344288597611066
PET_lbp-3D-m1_firstorder_Kurtosis,0.5641214532200732
PET_lbp-3D-m1_firstorder_Maximum,0.2431961158669303
PET_lbp-3D-m1_firstorder_Mean,0.2280956793576804
PET_lbp-3D-m1_firstorder_Minimum,0.5407471552721073
PET_lbp-3D-m1_firstorder_Skewness,0.4582619103039746
PET_lbp-3D-m1_glcm_Autocorrelation,0.1831370121801823
PET_lbp-3D-m1_glcm_ClusterShade,0.3937897634616976
PET_lbp-3D-m1_glcm_Correlation,0.39496205217626873
PET_lbp-3D-m1_glcm_JointEntropy,0.04951586968049924
PET_lbp-3D-m1_glcm_Imc1,0.04463621635541809
PET_lbp-3D-m1_glcm_Imc2,0.003837550230666338
PET_lbp-3D-m1_glrlm_LongRunEmphasis,0.6804365284746937
PET_lbp-3D-m1_glszm_LargeAreaEmphasis,0.5038190318217715
PET_lbp-3D-m1_glszm_ZoneEntropy,0.07841951017991534
PET_lbp-3D-m2_firstorder_10Percentile,0.9046476928147049
PET_lbp-3D-m2_firstorder_90Percentile,0.16374981708585942
PET_lbp-3D-m2_firstorder_Entropy,0.058001045686558284
PET_lbp-3D-m2_firstorder_InterquartileRange,0.2694836905936566
PET_lbp-3D-m2_firstorder_Kurtosis,0.9054304343461334
PET_lbp-3D-m2_firstorder_Maximum,0.4650652048262082
PET_lbp-3D-m2_firstorder_Mean,0.42541755064072756
PET_lbp-3D-m2_firstorder_Range,0.3266749917713956
PET_lbp-3D-m2_firstorder_Skewness,0.5030454598861253
PET_lbp-3D-m2_glcm_Autocorrelation,0.21914811983796664
PET_lbp-3D-m2_glcm_ClusterShade,0.36214637666511035
PET_lbp-3D-m2_glcm_Correlation,0.586011321035241
PET_lbp-3D-m2_glszm_LargeAreaEmphasis,0.8136991585655624
PET_lbp-3D-m2_glszm_LargeAreaHighGrayLevelEmphasis,0.43783804391357
PET_lbp-3D-k_firstorder_90Percentile,0.22864595372897703
PET_lbp-3D-k_firstorder_Kurtosis,0.9960306789323842
PET_lbp-3D-k_firstorder_Maximum,0.1387269602786956
PET_lbp-3D-k_firstorder_Minimum,0.1290618055658832
PET_lbp-3D-k_glcm_Autocorrelation,0.22613103545861907
PET_lbp-3D-k_glcm_Correlation,0.8870781408452839
PET_lbp-3D-k_glrlm_LongRunEmphasis,0.9213839008769552
PET_lbp-3D-k_glrlm_LongRunHighGrayLevelEmphasis,0.15532618210160037
PET_lbp-3D-k_glrlm_LongRunLowGrayLevelEmphasis,0.674966135304801
PET_lbp-3D-k_glrlm_LowGrayLevelRunEmphasis,0.5444246378915881
PET_lbp-3D-k_glrlm_RunEntropy,0.07840428310333128
PET_lbp-3D-k_glszm_GrayLevelVariance,0.17804727305247467
PET_lbp-3D-k_glszm_LargeAreaEmphasis,0.17303196642353275
PET_lbp-3D-k_glszm_LargeAreaLowGrayLevelEmphasis,0.44767722207395616
PET_lbp-3D-k_glszm_LowGrayLevelZoneEmphasis,0.36759000747241305
PET_lbp-3D-k_glszm_SizeZoneNonUniformityNormalized,0.7754606243993787
PET_lbp-3D-k_glszm_ZoneEntropy,0.08853544935358544
PET_lbp-3D-k_gldm_DependenceEntropy,0.12467701350057646
PET_lbp-3D-k_gldm_LargeDependenceHighGrayLevelEmphasis,0.7754606243993787
PET_logarithm_firstorder_Kurtosis,0.25925446600873026
PET_logarithm_firstorder_Skewness,0.737607572356627
PET_logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.7994736669984849
CT_original_shape_Elongation,0.3472759368180262
CT_original_shape_Flatness,0.9696474053370318
CT_original_shape_LeastAxisLength,0.0035452723572426156
CT_original_shape_MajorAxisLength,0.06860034122407535
CT_original_shape_Maximum2DDiameterColumn,0.10772765648118643
CT_original_shape_Maximum2DDiameterRow,0.0007086571184821923
CT_original_shape_Maximum2DDiameterSlice,0.01380393911643533
CT_original_shape_MeshVolume,3.8105044855709966e-06
CT_original_shape_Sphericity,0.41120257727986603
CT_original_shape_SurfaceVolumeRatio,0.4710350965346889
CT_original_firstorder_10Percentile,0.8870781408452839
CT_original_firstorder_90Percentile,0.5545930720792905
CT_original_firstorder_Entropy,0.7994736669984849
CT_original_firstorder_InterquartileRange,0.37734509869141514
CT_original_firstorder_Kurtosis,0.7715592839781539
CT_original_firstorder_Maximum,0.8311898520601089
CT_original_firstorder_MeanAbsoluteDeviation,0.7460808266588109
CT_original_firstorder_Minimum,0.3266749917713956
CT_original_firstorder_Range,0.5490583289693269
CT_original_firstorder_RobustMeanAbsoluteDeviation,0.36759000747241305
CT_original_firstorder_Skewness,0.7829431340688082
CT_original_glcm_Contrast,0.7402001178642067
CT_original_glcm_Correlation,0.15605136365489544
CT_original_glcm_DifferenceAverage,0.7454914692132567
CT_original_glcm_Imc1,0.3564186617808486
CT_original_glcm_Imc2,0.5690164736679986
CT_original_glrlm_GrayLevelNonUniformity,0.00011741880843635537
CT_original_glrlm_GrayLevelNonUniformityNormalized,0.8136991585655624
CT_original_glrlm_LongRunEmphasis,0.4814072128710386
CT_original_glrlm_LongRunHighGrayLevelEmphasis,0.6049521472803434
CT_original_glrlm_LongRunLowGrayLevelEmphasis,0.9720332118230832
CT_original_glrlm_LowGrayLevelRunEmphasis,0.5930539166143711
CT_original_glrlm_RunEntropy,0.49233815314809803
CT_original_glrlm_RunLengthNonUniformity,0.0037704982081051834
CT_original_glrlm_RunLengthNonUniformityNormalized,0.6824481795595879
CT_original_glszm_GrayLevelNonUniformity,0.09256127674486266
CT_original_glszm_GrayLevelNonUniformityNormalized,0.4242022283244773
CT_original_glszm_LargeAreaEmphasis,0.20325958007555026
CT_original_glszm_LargeAreaHighGrayLevelEmphasis,0.00021576948262573808
CT_original_glszm_LargeAreaLowGrayLevelEmphasis,0.8110174927778319
CT_original_glszm_SizeZoneNonUniformity,0.3472759368180262
CT_original_glszm_SizeZoneNonUniformityNormalized,0.08161798639752878
CT_original_glszm_SmallAreaLowGrayLevelEmphasis,0.1386276790453377
CT_original_glszm_ZoneEntropy,0.03292228492978372
CT_original_gldm_DependenceNonUniformity,0.0032878219634998817
CT_original_gldm_DependenceVariance,0.5545930720792905
CT_original_gldm_LargeDependenceHighGrayLevelEmphasis,0.7481829434079629
CT_original_gldm_SmallDependenceHighGrayLevelEmphasis,0.9696474053370318
CT_log-sigma-1-0-mm-3D_firstorder_10Percentile,0.4242022283244773
CT_log-sigma-1-0-mm-3D_firstorder_90Percentile,0.4242022283244773
CT_log-sigma-1-0-mm-3D_firstorder_InterquartileRange,0.2300809935273265
CT_log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.5791969344261899
CT_log-sigma-1-0-mm-3D_firstorder_Maximum,0.5038190318217715
CT_log-sigma-1-0-mm-3D_firstorder_Mean,0.21083431377092426
CT_log-sigma-1-0-mm-3D_firstorder_Median,0.1723464586315708
CT_log-sigma-1-0-mm-3D_firstorder_Minimum,0.8088326542512614
CT_log-sigma-1-0-mm-3D_firstorder_Skewness,0.15755807439840847
CT_log-sigma-1-0-mm-3D_glcm_Correlation,0.9651412004869683
CT_log-sigma-1-0-mm-3D_glcm_InverseVariance,0.7829431340688082
CT_log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.22613103545861907
CT_log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,0.1450517677310104
CT_log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.7715592839781539
CT_log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9894531174913451
CT_log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.721232474334018
CT_log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.4242022283244773
CT_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,0.11467206988587045
CT_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.674966135304801
CT_log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.9439203485437694
CT_log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,0.00020873091654079873
CT_log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,3.7266344735916244e-05
CT_log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.15482596566527984
CT_log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.7715592839781539
CT_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.0049226654868762204
CT_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.998920408453175
CT_log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,0.560216725878158
CT_log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9593100712306887
CT_log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.27790209241447794
CT_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.998920408453175
CT_log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.6476013811898972
CT_log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8363168031247815
CT_log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.05645632510932065
CT_log-sigma-2-0-mm-3D_firstorder_Median,0.12467701350057646
CT_log-sigma-2-0-mm-3D_firstorder_Minimum,0.5490583289693269
CT_log-sigma-2-0-mm-3D_firstorder_Skewness,0.19082918112278532
CT_log-sigma-2-0-mm-3D_glcm_Correlation,0.9983746084331739
CT_log-sigma-2-0-mm-3D_glcm_Imc1,0.5545930720792905
CT_log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.1290618055658832
CT_log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.7557260330386665
CT_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9983746084331739
CT_log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.487950874983336
CT_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.002407964665509556
CT_log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.0775544222480723
CT_log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9748116842621206
CT_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.10268392001262842
CT_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.6836146140447712
CT_log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.9498971346166171
CT_log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.7956889874125225
CT_log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9960306789323842
CT_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.6599623523398552
CT_log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.721232474334018
CT_log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.5545930720792905
CT_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.0016091245069257576
CT_log-sigma-3-0-mm-3D_glcm_Correlation,0.8170693105938032
CT_log-sigma-3-0-mm-3D_glcm_Imc1,0.2595862121987188
CT_log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.5490583289693269
CT_log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.6836146140447712
CT_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9838809967170812
CT_log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.19082918112278532
CT_log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.7481829434079629
CT_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.4337142235899372
CT_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.2771204068317775
CT_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.8136991585655624
CT_log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.5896018388169466
CT_log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.8621808616688311
CT_log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9213839008769552
CT_log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.0002579129766122216
CT_log-sigma-4-0-mm-3D_glcm_Correlation,0.6935336048868185
CT_log-sigma-4-0-mm-3D_glcm_Imc1,0.25268460656953523
CT_log-sigma-4-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9250602190950551
CT_log-sigma-4-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.7453476979560386
CT_log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.6845469388102919
CT_log-sigma-4-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.4723876902588614
CT_log-sigma-4-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9983746084331739
CT_log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformity,0.9265855479572315
CT_log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.07804813253487533
CT_log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,0.2431961158669303
CT_log-sigma-4-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.2694836905936566
CT_log-sigma-4-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.8224666061555246
CT_log-sigma-4-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.8790573430295704
CT_log-sigma-5-0-mm-3D_glcm_Autocorrelation,0.7493050226748156
CT_log-sigma-5-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.15755807439840847
CT_log-sigma-5-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9432654900733279
CT_log-sigma-5-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.7162210434791713
CT_log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.7369749810297693
CT_log-sigma-5-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.8398702450811923
CT_log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformity,0.5704372050887982
CT_log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.21914811983796664
CT_log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,0.6136635711970382
CT_log-sigma-5-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.31232940070469706
