Variable,P-value
CT_log-sigma-1-0-mm-3D_firstorder_InterquartileRange,0.25635345332288284
CT_log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.6566802508126687
CT_log-sigma-1-0-mm-3D_firstorder_Maximum,0.6545263575153473
CT_log-sigma-1-0-mm-3D_firstorder_Mean,0.20410862498301657
CT_log-sigma-1-0-mm-3D_firstorder_Median,0.17867250356021852
CT_log-sigma-1-0-mm-3D_firstorder_Minimum,0.7845095038946175
CT_log-sigma-1-0-mm-3D_firstorder_Skewness,0.19802722914770798
CT_log-sigma-1-0-mm-3D_glcm_Correlation,0.9027743496517964
CT_log-sigma-1-0-mm-3D_glcm_InverseVariance,0.9027743496517964
CT_log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.22504450097636367
CT_log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,0.18766475182894693
CT_log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.8475995698747144
CT_log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.99103463108238
CT_log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.8069778195666936
CT_log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.4657703498931204
CT_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,0.119384428667763
CT_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.7845095038946175
CT_log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.8987795537917346
CT_log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,7.780707369538441e-06
CT_log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,4.72697134151673e-06
CT_log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.07812600174571409
CT_log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.8056259124738055
CT_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.004540658717413514
CT_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9511258785358357
CT_log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,0.5598071139172153
CT_log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9748189785071296
CT_log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.40752925407887197
CT_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.9296725375088273
CT_log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.5892022146510175
CT_log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8037189570501906
CT_log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.030198191449781746
CT_log-sigma-2-0-mm-3D_firstorder_Median,0.12650808011105014
CT_log-sigma-2-0-mm-3D_firstorder_Minimum,0.5581413352006771
CT_log-sigma-2-0-mm-3D_firstorder_Skewness,0.23358426646381356
CT_log-sigma-2-0-mm-3D_glcm_Correlation,0.9027743496517964
CT_log-sigma-2-0-mm-3D_glcm_Imc1,0.7027351675281699
CT_log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.13915845429967005
CT_log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.7872774390179884
CT_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9981190252028328
CT_log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.5665562876487505
CT_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.0006401987824096144
CT_log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.07812600174571409
CT_log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9710455974585014
CT_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.11661435864987801
CT_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.7227805875743814
CT_log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.9027743496517964
CT_log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.7845095038946175
CT_log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9981190252028328
CT_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.7027351675281699
CT_log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.7012976323823701
CT_log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.5581413352006771
CT_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.0007686241384711006
CT_log-sigma-3-0-mm-3D_glcm_Correlation,0.8644700395012023
CT_log-sigma-3-0-mm-3D_glcm_Imc1,0.2706301222230437
CT_log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.5581413352006771
CT_log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.7161906163963238
CT_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9911883528865323
CT_log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.2157329333651808
CT_log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.8037189570501906
CT_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.44544612049623655
CT_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.3651356841189081
CT_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.8475995698747144
CT_log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.5823780654784873
CT_log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.888267002815826
CT_log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9178452980482367
CT_log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.00019519532747401565
CT_log-sigma-4-0-mm-3D_glcm_Correlation,0.7027351675281699
CT_log-sigma-4-0-mm-3D_glcm_Imc1,0.20410862498301657
CT_log-sigma-4-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.8997054774358995
CT_log-sigma-4-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.7845095038946175
CT_log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.7845095038946175
CT_log-sigma-4-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.46089677932787937
CT_log-sigma-4-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9296725375088273
CT_log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformity,0.9027743496517964
CT_log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.08224363664006046
CT_log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,0.2706301222230437
CT_log-sigma-4-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.2706301222230437
CT_log-sigma-4-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9027743496517964
CT_log-sigma-4-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9027743496517964
CT_log-sigma-5-0-mm-3D_glcm_Autocorrelation,0.7542943363889384
CT_log-sigma-5-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.16042893781739095
CT_log-sigma-5-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9339712149627598
CT_log-sigma-5-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.7161906163963238
CT_log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8056259124738055
CT_log-sigma-5-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.7883362094391386
CT_log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformity,0.601001504107702
CT_log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.22980128240111655
CT_log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,0.6662812345137378
CT_log-sigma-5-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.2982072145344397
CT_log-sigma-5-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.6662812345137378
CT_log-sigma-5-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9027743496517964
CT_wavelet-LLH_firstorder_10Percentile,0.46089677932787937
CT_wavelet-LLH_firstorder_90Percentile,0.4000417337912126
CT_wavelet-LLH_firstorder_Entropy,0.7591106535523254
CT_wavelet-LLH_firstorder_InterquartileRange,0.1938576509935219
CT_wavelet-LLH_firstorder_Kurtosis,0.4767041993901174
CT_wavelet-LLH_firstorder_Maximum,0.7161906163963238
CT_wavelet-LLH_firstorder_Mean,0.5390029169782805
CT_wavelet-LLH_firstorder_Median,0.2980675332016608
CT_wavelet-LLH_firstorder_Minimum,0.9765747044265839
CT_wavelet-LLH_firstorder_Skewness,0.8475995698747144
CT_wavelet-LLH_glcm_ClusterProminence,0.8239737916322555
CT_wavelet-LLH_glcm_ClusterShade,0.7227805875743814
CT_wavelet-LLH_glcm_Contrast,0.9027743496517964
CT_wavelet-LLH_glcm_Correlation,0.929406679722339
CT_wavelet-LLH_glcm_MaximumProbability,0.7027351675281699
CT_wavelet-LLH_glrlm_LongRunEmphasis,0.5581413352006771
CT_wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.465305020811119
CT_wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.5581413352006771
CT_wavelet-LLH_glrlm_RunEntropy,0.7227805875743814
CT_wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.7161906163963238
CT_wavelet-LLH_glszm_GrayLevelNonUniformity,0.0002141686318237624
CT_wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.9339712149627598
CT_wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,7.623562511156419e-07
CT_wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.006955924367692763
CT_wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.9027743496517964
CT_wavelet-LLH_glszm_SizeZoneNonUniformity,0.0014335754068934264
CT_wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.9027743496517964
CT_wavelet-LLH_glszm_SmallAreaEmphasis,0.5364300691672107
CT_wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.8032753479467619
CT_wavelet-LLH_glszm_ZoneEntropy,0.5598071139172153
CT_wavelet-LLH_gldm_DependenceEntropy,0.5581413352006771
CT_wavelet-LLH_gldm_DependenceVariance,0.6095071443642861
CT_wavelet-LHL_firstorder_90Percentile,0.40752925407887197
CT_wavelet-LHL_firstorder_InterquartileRange,0.4000417337912126
CT_wavelet-LHL_firstorder_Kurtosis,0.8239737916322555
CT_wavelet-LHL_firstorder_Maximum,0.8945383057640431
CT_wavelet-LHL_firstorder_Mean,0.2770005771329018
CT_wavelet-LHL_firstorder_Median,0.2589483825710567
CT_wavelet-LHL_firstorder_Minimum,0.9058793454379915
CT_wavelet-LHL_firstorder_Skewness,0.9339712149627598
CT_wavelet-LHL_glcm_ClusterShade,0.7600752220633231
CT_wavelet-LHL_glcm_Correlation,0.5467543364494432
CT_wavelet-LHL_glcm_InverseVariance,0.9981190252028328
CT_wavelet-LHL_glcm_MaximumProbability,0.9339712149627598
CT_wavelet-LHL_glrlm_LongRunEmphasis,0.1450883829950512
CT_wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.7207335017985926
CT_wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.727157110918364
CT_wavelet-LHL_glrlm_RunEntropy,0.8782382734649238
CT_wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.9485968770755511
CT_wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.006264744377025392
CT_wavelet-LHL_glszm_SizeZoneNonUniformity,0.629556713910808
CT_wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.2706301222230437
CT_wavelet-LHL_glszm_SmallAreaEmphasis,0.7009346740507489
CT_wavelet-LHL_glszm_ZoneEntropy,0.6292697518334605
CT_wavelet-LHL_gldm_DependenceVariance,0.5467543364494432
CT_wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.6675256934188856
CT_wavelet-LHH_firstorder_InterquartileRange,0.22980128240111655
CT_wavelet-LHH_firstorder_Kurtosis,0.7227805875743814
CT_wavelet-LHH_firstorder_Maximum,0.9802120432278681
CT_wavelet-LHH_firstorder_Mean,0.5823780654784873
CT_wavelet-LHH_firstorder_Skewness,0.7871604527138005
CT_wavelet-LHH_glcm_Autocorrelation,0.5892022146510175
CT_wavelet-LHH_glcm_Correlation,0.9911883528865323
CT_wavelet-LHH_glcm_Imc2,0.9296725375088273
CT_wavelet-LHH_glrlm_LongRunEmphasis,0.119384428667763
CT_wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.19802722914770798
CT_wavelet-LHH_glszm_GrayLevelNonUniformity,0.0028361300534451646
CT_wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.7845095038946175
CT_wavelet-LHH_glszm_GrayLevelVariance,0.7227805875743814
CT_wavelet-LHH_glszm_LargeAreaEmphasis,0.0007854316909749799
CT_wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.026314964253027512
CT_wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.9296725375088273
CT_wavelet-LHH_glszm_SizeZoneNonUniformity,0.0001036126011503438
CT_wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.46089677932787937
CT_wavelet-LHH_glszm_SmallAreaEmphasis,0.25635345332288284
CT_wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.8366595899289758
CT_wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.44544612049623655
CT_wavelet-LHH_glszm_ZoneEntropy,0.8201813368991676
CT_wavelet-LHH_gldm_DependenceEntropy,0.8239737916322555
CT_wavelet-HLL_firstorder_10Percentile,0.4848529484890201
CT_wavelet-HLL_firstorder_90Percentile,0.40752925407887197
CT_wavelet-HLL_firstorder_InterquartileRange,0.1450883829950512
CT_wavelet-HLL_firstorder_Kurtosis,0.8037189570501906
CT_wavelet-HLL_firstorder_Maximum,0.3238341519820407
CT_wavelet-HLL_firstorder_Mean,0.36812413411930395
CT_wavelet-HLL_firstorder_Median,0.12700308205472335
CT_wavelet-HLL_firstorder_Minimum,0.9535691546773697
CT_wavelet-HLL_firstorder_Skewness,0.07067523486306455
CT_wavelet-HLL_glcm_ClusterProminence,0.6137058219398902
CT_wavelet-HLL_glcm_ClusterShade,0.5390029169782805
CT_wavelet-HLL_glcm_Correlation,0.9027743496517964
CT_wavelet-HLL_glcm_Imc1,0.9027743496517964
CT_wavelet-HLL_glcm_MaximumProbability,0.5823780654784873
CT_wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.8032753479467619
CT_wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.9981190252028328
CT_wavelet-HLL_glrlm_RunEntropy,0.8239737916322555
CT_wavelet-HLL_glszm_GrayLevelNonUniformity,0.012065530188237581
CT_wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.8475995698747144
CT_wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.25635345332288284
CT_wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.9802120432278681
CT_wavelet-HLL_glszm_SizeZoneNonUniformity,0.11661435864987801
CT_wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.7161906163963238
CT_wavelet-HLL_glszm_SmallAreaEmphasis,0.8056259124738055
CT_wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.9027743496517964
CT_wavelet-HLL_glszm_ZoneEntropy,0.40752925407887197
CT_wavelet-HLL_gldm_DependenceVariance,0.7012976323823701
CT_wavelet-HLH_firstorder_10Percentile,0.5644963304361409
CT_wavelet-HLH_firstorder_InterquartileRange,0.12764541122331036
CT_wavelet-HLH_firstorder_Kurtosis,0.3891453809676567
CT_wavelet-HLH_firstorder_Maximum,0.7168588992763504
CT_wavelet-HLH_firstorder_Mean,0.7161906163963238
CT_wavelet-HLH_firstorder_Skewness,0.7161906163963238
CT_wavelet-HLH_glcm_Autocorrelation,0.5425978470791057
CT_wavelet-HLH_glcm_Imc2,0.9296725375088273
CT_wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.7965976338271823
CT_wavelet-HLH_glszm_GrayLevelNonUniformity,0.003344291371018096
CT_wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.5557527597915858
CT_wavelet-HLH_glszm_GrayLevelVariance,0.3424136654298849
CT_wavelet-HLH_glszm_LargeAreaEmphasis,0.0002689500605871163
CT_wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.00027792205586829653
CT_wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.4640305370778116
CT_wavelet-HLH_glszm_SizeZoneNonUniformity,0.0011578155828716695
CT_wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.9178452980482367
CT_wavelet-HLH_glszm_SmallAreaEmphasis,0.9027743496517964
CT_wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.5823780654784873
CT_wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.8201813368991676
CT_wavelet-HLH_glszm_ZoneEntropy,0.5823780654784873
CT_wavelet-HHL_firstorder_10Percentile,0.2157329333651808
CT_wavelet-HHL_firstorder_Entropy,0.7012976323823701
CT_wavelet-HHL_firstorder_Kurtosis,0.46089677932787937
CT_wavelet-HHL_firstorder_Maximum,0.7845095038946175
CT_wavelet-HHL_firstorder_Mean,0.7161906163963238
CT_wavelet-HHL_firstorder_Median,0.9693129658986128
CT_wavelet-HHL_firstorder_Minimum,0.6545263575153473
CT_wavelet-HHL_firstorder_Skewness,0.6151548187937977
CT_wavelet-HHL_glcm_Autocorrelation,0.7161906163963238
CT_wavelet-HHL_glcm_ClusterTendency,0.7009346740507489
CT_wavelet-HHL_glcm_Correlation,0.7542943363889384
CT_wavelet-HHL_glcm_Imc2,0.2968734284605947
CT_wavelet-HHL_glrlm_LongRunEmphasis,0.5598071139172153
CT_wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.7845095038946175
CT_wavelet-HHL_glszm_GrayLevelNonUniformity,0.30214086568316334
CT_wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.9675941533394007
CT_wavelet-HHL_glszm_GrayLevelVariance,0.9027743496517964
CT_wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.0010066270420042989
CT_wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.0028361300534451646
CT_wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.8098435163057374
CT_wavelet-HHL_glszm_SizeZoneNonUniformity,0.1450883829950512
CT_wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.9027743496517964
CT_wavelet-HHL_glszm_SmallAreaEmphasis,0.8201813368991676
CT_wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.8239737916322555
CT_wavelet-HHL_glszm_ZoneEntropy,0.5935991336698636
CT_wavelet-HHL_gldm_DependenceEntropy,0.6015574274327409
CT_wavelet-HHH_firstorder_Kurtosis,0.40752925407887197
CT_wavelet-HHH_firstorder_Maximum,0.5823780654784873
CT_wavelet-HHH_firstorder_Skewness,0.9058793454379915
CT_wavelet-HHH_glcm_Autocorrelation,0.4000417337912126
CT_wavelet-HHH_glcm_Imc2,0.7872774390179884
CT_wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.11661435864987801
CT_wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.7227805875743814
CT_wavelet-HHH_glszm_GrayLevelNonUniformity,0.40752925407887197
CT_wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.9710455974585014
CT_wavelet-HHH_glszm_GrayLevelVariance,0.7110995380924289
CT_wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.7009346740507489
CT_wavelet-HHH_glszm_LargeAreaEmphasis,0.026314964253027512
CT_wavelet-HHH_glszm_SizeZoneNonUniformity,0.062070036341766145
CT_wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.9027743496517964
CT_wavelet-HHH_glszm_SmallAreaEmphasis,0.7027351675281699
CT_wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.8749819230639359
CT_wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.4966599841809814
CT_wavelet-HHH_glszm_ZoneEntropy,0.5390029169782805
CT_wavelet-LLL_firstorder_Entropy,0.7161906163963238
CT_wavelet-LLL_glcm_Imc1,0.0013414288272405933
CT_wavelet-LLL_glcm_Imc2,0.5581413352006771
CT_wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.8037189570501906
CT_wavelet-LLL_glrlm_LongRunEmphasis,0.20410862498301657
CT_wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.038908824960670295
CT_wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.8462114519602443
CT_wavelet-LLL_glrlm_RunEntropy,0.12461421548386954
CT_wavelet-LLL_glrlm_RunLengthNonUniformity,0.0005462072324191111
CT_wavelet-LLL_glrlm_RunPercentage,0.19802722914770798
CT_wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.5581413352006771
CT_wavelet-LLL_glszm_LargeAreaEmphasis,0.12384968454871309
CT_wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.000883027282033733
CT_wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.3681048391649727
CT_wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.5823780654784873
CT_wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.8037189570501906
CT_wavelet-LLL_gldm_DependenceNonUniformity,0.0009257400288458966
CT_wavelet-LLL_gldm_DependenceVariance,0.8962101462838058
CT_wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.2706301222230437
