Variable,P-value
DD_original_shape_Sphericity,0.7113063120280158
DD_original_shape_SurfaceArea,0.00032944074463853694
DD_original_shape_SurfaceVolumeRatio,0.03322777022020098
DD_original_firstorder_10Percentile,0.1323961612781628
DD_original_firstorder_Entropy,0.953654345293855
DD_original_firstorder_Kurtosis,0.4097004348737423
DD_original_firstorder_Range,0.2653585534169007
DD_original_glcm_ClusterTendency,0.9348458823237791
DD_original_glcm_Contrast,0.7817584207098015
DD_original_glcm_Correlation,0.46095223170008587
DD_original_glcm_Imc1,0.26976209786728733
DD_original_glrlm_LongRunEmphasis,0.07356689835310838
DD_original_glrlm_LowGrayLevelRunEmphasis,0.3098129985550262
DD_original_glrlm_RunLengthNonUniformity,0.02142276145619897
DD_original_glrlm_RunLengthNonUniformityNormalized,0.027786100108665366
DD_original_glszm_GrayLevelNonUniformity,0.2308720130454651
DD_original_glszm_GrayLevelNonUniformityNormalized,0.4479998737907445
DD_original_glszm_LowGrayLevelZoneEmphasis,0.24750474547083695
DD_original_glszm_SizeZoneNonUniformity,0.1610086977691572
DD_original_glszm_SizeZoneNonUniformityNormalized,0.6500348957160224
DD_original_glszm_SmallAreaEmphasis,0.8677084253795173
DD_original_glszm_SmallAreaLowGrayLevelEmphasis,0.2572515733682865
DD_original_glszm_ZoneEntropy,0.06618341782831728
DD_original_gldm_DependenceNonUniformity,0.006230512066102361
DD_original_gldm_GrayLevelNonUniformity,9.356335868124712e-05
DD_original_gldm_LargeDependenceLowGrayLevelEmphasis,0.5070056686100385
DD_log-sigma-2-0-mm-3D_firstorder_10Percentile,0.7817584207098015
DD_log-sigma-2-0-mm-3D_firstorder_Entropy,0.9916693206887763
DD_log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.1384339467866641
DD_log-sigma-2-0-mm-3D_firstorder_Minimum,0.06618341782831728
DD_log-sigma-2-0-mm-3D_firstorder_Skewness,0.44097288270145585
DD_log-sigma-2-0-mm-3D_glcm_ClusterShade,0.5838229143256801
DD_log-sigma-2-0-mm-3D_glcm_ClusterTendency,0.748348227860753
DD_log-sigma-2-0-mm-3D_glcm_Contrast,0.6284089121584818
DD_log-sigma-2-0-mm-3D_glcm_Correlation,0.6284089121584818
DD_log-sigma-2-0-mm-3D_glcm_DifferenceAverage,0.7893484117517834
DD_log-sigma-2-0-mm-3D_glcm_Imc1,0.8267891957615109
DD_log-sigma-2-0-mm-3D_glcm_Imc2,0.6853829684637671
DD_log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.020119591073487743
DD_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9518761753857532
DD_log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.7047844691290266
DD_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.25459849531472667
DD_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8666090171069996
DD_log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.10735434089228682
DD_log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.1690251969511044
DD_log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.4618858127690949
DD_log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.8329933662352903
DD_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,1.2362848692082745e-16
DD_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.07524520823153524
DD_log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.0015018112634921964
DD_log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.8591496228568622
DD_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.618907607006135
DD_log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.37453686701662875
DD_log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.17069814318759222
DD_log-sigma-3-0-mm-3D_firstorder_90Percentile,0.8322102497483422
DD_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.06618341782831728
DD_log-sigma-3-0-mm-3D_firstorder_Mean,0.616934236457714
DD_log-sigma-3-0-mm-3D_firstorder_Minimum,0.07147446537097257
DD_log-sigma-3-0-mm-3D_firstorder_Skewness,0.5695600420191572
DD_log-sigma-3-0-mm-3D_glcm_Correlation,0.459243749256767
DD_log-sigma-3-0-mm-3D_glcm_Imc1,0.3476021383704327
DD_log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.983410966144416
DD_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.38992034655916086
DD_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.059691607800764136
DD_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.5753746737878959
DD_log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,0.037014234576529345
DD_log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.048165011810977244
DD_log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.37453686701662875
DD_log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.494628896177907
DD_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5474022812081285
DD_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.03322777022020098
DD_log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.8219616228232914
DD_log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.04618645201149122
DD_log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.014170160806412396
DD_log-sigma-4-0-mm-3D_firstorder_Skewness,0.8398405413367547
DD_log-sigma-4-0-mm-3D_glcm_Contrast,0.8929386338792628
DD_log-sigma-4-0-mm-3D_glcm_Imc1,0.4904254121855082
DD_log-sigma-4-0-mm-3D_glcm_Imc2,0.8267891957615109
DD_log-sigma-4-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.01617819171538499
DD_log-sigma-4-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.926310846747798
DD_log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.9916693206887763
DD_log-sigma-4-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.22838718118496798
DD_log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.7274093675994677
DD_log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,0.8329933662352903
DD_log-sigma-4-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.4721504437502065
DD_log-sigma-4-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.21290476695863908
DD_wavelet-LLH_firstorder_10Percentile,0.8929386338792628
DD_wavelet-LLH_firstorder_Kurtosis,0.26976209786728733
DD_wavelet-LLH_firstorder_Maximum,0.29896962732845217
DD_wavelet-LLH_firstorder_Minimum,0.07661088390617216
DD_wavelet-LLH_firstorder_Skewness,0.19468637855330317
DD_wavelet-LLH_glcm_ClusterShade,0.8634791371205618
DD_wavelet-LLH_glcm_ClusterTendency,0.926310846747798
DD_wavelet-LLH_glcm_Contrast,0.617834161251337
DD_wavelet-LLH_glcm_Correlation,0.6381087845032363
DD_wavelet-LLH_glcm_Imc1,0.5521217914149804
DD_wavelet-LLH_glcm_Imc2,0.4940693387501249
DD_wavelet-LLH_glrlm_LongRunEmphasis,0.12888743916893197
DD_wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.7817584207098015
DD_wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.3379185860028267
DD_wavelet-LLH_glszm_GrayLevelNonUniformity,0.01007951594319945
DD_wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.8745594871420335
DD_wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.17392631078809354
DD_wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.4940693387501249
DD_wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.3286681426527122
DD_wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.5021022280548751
DD_wavelet-LLH_glszm_SmallAreaEmphasis,0.06618341782831728
DD_wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.8398405413367547
DD_wavelet-LLH_glszm_ZoneEntropy,0.363750085764053
DD_wavelet-LLH_gldm_DependenceEntropy,0.3138911280922525
DD_wavelet-LLH_gldm_DependenceVariance,0.07011492503293905
DD_wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.7969397996513266
DD_wavelet-LHL_firstorder_Entropy,0.3828904178416706
DD_wavelet-LHL_firstorder_Kurtosis,0.5838229143256801
DD_wavelet-LHL_firstorder_Maximum,0.30109379461284874
DD_wavelet-LHL_firstorder_Skewness,0.6969736373904186
DD_wavelet-LHL_firstorder_Uniformity,0.26976209786728733
DD_wavelet-LHL_glcm_ClusterShade,0.7838575844560883
DD_wavelet-LHL_glcm_ClusterTendency,0.2653585534169007
DD_wavelet-LHL_glcm_Contrast,0.6937111142349353
DD_wavelet-LHL_glcm_Correlation,0.35832843105623086
DD_wavelet-LHL_glcm_DifferenceAverage,0.9774975449801807
DD_wavelet-LHL_glcm_Imc1,0.6668209456808326
DD_wavelet-LHL_glrlm_LongRunEmphasis,0.19956597778950902
DD_wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.8748708817095608
DD_wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.8735707017404153
DD_wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.1878247178558169
DD_wavelet-LHL_glszm_LargeAreaEmphasis,0.017089750287727388
DD_wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.17090131557047888
DD_wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.8702373069587428
DD_wavelet-LHL_glszm_SizeZoneNonUniformity,0.1612336022697835
DD_wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.8267891957615109
DD_wavelet-LHL_glszm_SmallAreaEmphasis,0.413539005246498
DD_wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.90934161211704
DD_wavelet-LHL_glszm_ZoneEntropy,0.3820265263956054
DD_wavelet-LHL_gldm_DependenceEntropy,0.018711433758221867
DD_wavelet-LHL_gldm_DependenceVariance,0.43948011807178083
DD_wavelet-LHH_firstorder_Kurtosis,0.04694475233492748
DD_wavelet-LHH_firstorder_Maximum,0.046387641014987886
DD_wavelet-LHH_firstorder_Skewness,0.7838575844560883
DD_wavelet-LHH_glcm_ClusterShade,0.19788972892680012
DD_wavelet-LHH_glcm_ClusterTendency,0.3240311581178014
DD_wavelet-LHH_glcm_Contrast,0.8364208996332025
DD_wavelet-LHH_glcm_Correlation,0.7311816527918082
DD_wavelet-LHH_glcm_Imc2,0.9452522615663674
DD_wavelet-LHH_glrlm_LongRunEmphasis,0.0333978270167008
DD_wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.6030638453925143
DD_wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.13815463520826743
DD_wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.015878516339369264
DD_wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.041492387459623026
DD_wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.0037489423309374375
DD_wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.6260496209692933
DD_wavelet-LHH_glszm_SizeZoneNonUniformity,0.14215484069609988
DD_wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.25744859038585205
DD_wavelet-LHH_glszm_SmallAreaEmphasis,0.03153648802525926
DD_wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.33883358120193413
DD_wavelet-LHH_glszm_ZoneEntropy,0.983410966144416
DD_wavelet-HLL_firstorder_Entropy,0.4904254121855082
DD_wavelet-HLL_firstorder_Kurtosis,0.2653585534169007
DD_wavelet-HLL_firstorder_Skewness,0.4940693387501249
DD_wavelet-HLL_firstorder_Uniformity,0.5672680814894362
DD_wavelet-HLL_glcm_ClusterShade,0.8621314350996553
DD_wavelet-HLL_glcm_Correlation,0.9255481230828354
DD_wavelet-HLL_glcm_DifferenceAverage,0.4097004348737423
DD_wavelet-HLL_glcm_Imc1,0.7945281863010629
DD_wavelet-HLL_glcm_InverseVariance,0.9362573012573795
DD_wavelet-HLL_glrlm_LongRunEmphasis,0.09457909773925582
DD_wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.6260496209692933
DD_wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.9990567073881516
DD_wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.6284089121584818
DD_wavelet-HLL_glszm_LargeAreaEmphasis,0.025151363940002336
DD_wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.13344624750910322
DD_wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.6990371194131269
DD_wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.11463216313366498
DD_wavelet-HLL_glszm_SmallAreaEmphasis,0.01621874477977426
DD_wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.8621314350996553
DD_wavelet-HLL_glszm_ZoneEntropy,0.5043611685291286
DD_wavelet-HLL_gldm_DependenceEntropy,0.12912123775475545
DD_wavelet-HLL_gldm_DependenceVariance,0.5043611685291286
DD_wavelet-HLH_firstorder_Kurtosis,0.10500281344651774
DD_wavelet-HLH_firstorder_Skewness,0.0410617489771738
DD_wavelet-HLH_glcm_ClusterShade,0.26426326192690286
DD_wavelet-HLH_glcm_Correlation,0.9990567073881516
DD_wavelet-HLH_glcm_DifferenceEntropy,0.19788972892680012
DD_wavelet-HLH_glcm_Imc2,0.9608200553494565
DD_wavelet-HLH_glcm_SumEntropy,0.09201414531845127
DD_wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.9834148879094391
DD_wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.016222100966041635
DD_wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.0014231660854211207
DD_wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.07524520823153524
DD_wavelet-HLH_glszm_LargeAreaEmphasis,0.00896240361036608
DD_wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.01825747403831125
DD_wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.14927853012790035
DD_wavelet-HLH_glszm_SmallAreaEmphasis,0.03322777022020098
DD_wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.7617395467095924
DD_wavelet-HHL_firstorder_Kurtosis,0.8981737382425846
DD_wavelet-HHL_firstorder_Skewness,0.5070056686100385
DD_wavelet-HHL_glcm_ClusterShade,0.35640634671370236
DD_wavelet-HHL_glcm_ClusterTendency,0.1953564811905639
DD_wavelet-HHL_glcm_Contrast,0.5277448428307354
DD_wavelet-HHL_glcm_Correlation,0.7601310472795443
DD_wavelet-HHL_glcm_DifferenceEntropy,0.16649006895116822
DD_wavelet-HHL_glcm_Imc2,0.9834148879094391
DD_wavelet-HHL_glcm_SumEntropy,0.03322777022020098
DD_wavelet-HHL_glrlm_LongRunEmphasis,0.0871289317215022
DD_wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.8981737382425846
DD_wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.0535263333662655
DD_wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.00896240361036608
DD_wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.034931918180662026
DD_wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.617834161251337
DD_wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.24795502361430524
DD_wavelet-HHL_glszm_SmallAreaEmphasis,0.21290476695863908
DD_wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.8219616228232914
DD_wavelet-HHH_firstorder_Kurtosis,0.008615842371225469
DD_wavelet-HHH_firstorder_Skewness,0.1050046949618794
DD_wavelet-HHH_glcm_ClusterTendency,0.3583924472436746
DD_wavelet-HHH_glcm_Contrast,0.6990371194131269
DD_wavelet-HHH_glcm_Correlation,0.8198066814806906
DD_wavelet-HHH_glcm_Imc2,0.3583924472436746
DD_wavelet-HHH_glcm_SumEntropy,0.13344624750910322
DD_wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.12075701472460423
DD_wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.006597663784014994
DD_wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.18498807317906077
DD_wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.2622948144862098
DD_wavelet-HHH_glszm_SmallAreaEmphasis,0.27433789627932204
DD_wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.6448772876693403
DD_wavelet-LLL_glcm_Imc1,0.5889165865856315
DD_wavelet-LLL_glcm_InverseVariance,0.9834148879094391
DD_wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.4016936489759525
DD_wavelet-LLL_glszm_SizeZoneNonUniformity,0.5162238384646968
DD_wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.9869613742578178
DD_wavelet-LLL_glszm_ZonePercentage,0.0859851042029456
DD_gradient_firstorder_Entropy,0.8677084253795173
DD_gradient_firstorder_Kurtosis,0.18375805896590577
DD_gradient_glcm_Correlation,0.6038486268705412
DD_gradient_glcm_Imc1,0.24679285495331701
DD_gradient_glrlm_LongRunEmphasis,0.0025310160256951856
DD_gradient_glszm_GrayLevelNonUniformity,0.8929386338792628
DD_gradient_glszm_GrayLevelNonUniformityNormalized,0.5642019533453669
DD_gradient_glszm_LargeAreaEmphasis,0.04582691454889612
DD_gradient_glszm_LowGrayLevelZoneEmphasis,0.3583924472436746
DD_gradient_glszm_SizeZoneNonUniformityNormalized,0.9348458823237791
DD_gradient_glszm_SmallAreaEmphasis,0.6381087845032363
DD_gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.9990567073881516
DD_gradient_glszm_ZoneVariance,0.03728216857005605
DD_gradient_gldm_DependenceEntropy,0.10537730842427921
DD_gradient_gldm_DependenceVariance,0.9399224315377226
DD_lbp-3D-m1_firstorder_10Percentile,0.6500348957160224
DD_lbp-3D-m1_firstorder_90Percentile,0.8677084253795173
DD_lbp-3D-m1_firstorder_Entropy,0.9367776066234762
DD_lbp-3D-m1_firstorder_Kurtosis,0.8641756484909772
DD_lbp-3D-m1_firstorder_Maximum,0.7805569630300748
DD_lbp-3D-m1_firstorder_Mean,0.6284089121584818
DD_lbp-3D-m1_firstorder_Minimum,0.7969397996513266
DD_lbp-3D-m1_firstorder_Range,0.7333735279045734
DD_lbp-3D-m1_firstorder_Skewness,0.6304149450564036
DD_lbp-3D-m1_glcm_Autocorrelation,0.5008264270392921
DD_lbp-3D-m1_glcm_ClusterShade,0.4097004348737423
DD_lbp-3D-m1_glcm_Correlation,0.8801551487457498
DD_lbp-3D-m1_glcm_DifferenceEntropy,0.49827257571588335
DD_lbp-3D-m1_glcm_JointEntropy,0.0010479841084651202
DD_lbp-3D-m1_glcm_SumEntropy,0.06540501511716786
DD_lbp-3D-m1_glszm_ZoneEntropy,0.006212404205936898
DD_lbp-3D-m1_gldm_LargeDependenceHighGrayLevelEmphasis,0.30109379461284874
DD_lbp-3D-m2_firstorder_90Percentile,0.5642019533453669
DD_lbp-3D-m2_firstorder_InterquartileRange,0.7069293497920175
DD_lbp-3D-m2_firstorder_Kurtosis,0.6305100432803659
DD_lbp-3D-m2_firstorder_Maximum,0.8191825828261516
DD_lbp-3D-m2_firstorder_Mean,0.5174359688363264
DD_lbp-3D-m2_firstorder_Skewness,0.8267891957615109
DD_lbp-3D-m2_glcm_Autocorrelation,0.5021022280548751
DD_lbp-3D-m2_glcm_Correlation,0.6415987741962857
DD_lbp-3D-k_firstorder_90Percentile,0.9608200553494565
DD_lbp-3D-k_firstorder_Kurtosis,0.037676507383265744
DD_lbp-3D-k_firstorder_Maximum,0.0009860509289590005
DD_lbp-3D-k_firstorder_Minimum,0.02142276145619897
DD_lbp-3D-k_firstorder_Skewness,0.17192849913226185
DD_lbp-3D-k_glcm_Autocorrelation,0.312747079978251
DD_lbp-3D-k_glcm_ClusterProminence,0.07661088390617216
DD_lbp-3D-k_glcm_Correlation,0.8191825828261516
DD_lbp-3D-k_glcm_Imc2,0.010536230734777184
DD_lbp-3D-k_glrlm_LongRunLowGrayLevelEmphasis,0.9128683619009873
DD_lbp-3D-k_glrlm_RunEntropy,0.01621874477977426
DD_lbp-3D-k_glszm_HighGrayLevelZoneEmphasis,0.007418514963960944
DD_lbp-3D-k_glszm_SizeZoneNonUniformityNormalized,0.8735707017404153
DD_lbp-3D-k_glszm_ZoneEntropy,0.016222100966041635
DD_lbp-3D-k_gldm_DependenceEntropy,0.004657728936924436
DD_lbp-3D-k_gldm_LargeDependenceHighGrayLevelEmphasis,0.017984425026492137
DD_logarithm_glcm_Correlation,0.6304149450564036
DD_logarithm_glcm_Imc1,0.3664785497370012
DD_logarithm_glrlm_LongRunEmphasis,0.18863593568579362
DD_logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.7881948008277928
DD_logarithm_glrlm_LowGrayLevelRunEmphasis,0.1384339467866641
DD_logarithm_glszm_GrayLevelNonUniformity,0.37453686701662875
DD_logarithm_glszm_GrayLevelNonUniformityNormalized,0.3583924472436746
DD_logarithm_glszm_LowGrayLevelZoneEmphasis,0.1612336022697835
DD_logarithm_glszm_SizeZoneNonUniformityNormalized,0.6990371194131269
DD_logarithm_glszm_SmallAreaEmphasis,0.30702501166022844
DD_logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.6499255526543707
DD_logarithm_glszm_ZoneEntropy,0.16919952925659942
DD_logarithm_gldm_DependenceNonUniformityNormalized,0.6657715552422698
DD_logarithm_gldm_DependenceVariance,0.11222056624399608
DD_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,0.7689664004710021
CT_original_shape_Elongation,0.2839595239619579
CT_original_shape_Flatness,0.673486596113294
CT_original_shape_LeastAxisLength,0.004657728936924436
CT_original_shape_MajorAxisLength,0.051282439718126814
CT_original_shape_Maximum2DDiameterColumn,0.128998454784165
CT_original_shape_Maximum2DDiameterRow,0.001094007888099661
CT_original_shape_Maximum2DDiameterSlice,0.01863628684374486
CT_original_shape_MeshVolume,8.91573271501155e-05
CT_original_shape_Sphericity,0.6284089121584818
CT_original_shape_SurfaceVolumeRatio,0.008547154685670749
CT_original_firstorder_10Percentile,0.7191955263400769
CT_original_firstorder_90Percentile,0.5174359688363264
CT_original_firstorder_Entropy,0.9399224315377226
CT_original_firstorder_InterquartileRange,0.4906420720443638
CT_original_firstorder_Kurtosis,0.6069967740504064
CT_original_firstorder_Maximum,0.926310846747798
CT_original_firstorder_MeanAbsoluteDeviation,0.9445928603352741
CT_original_firstorder_Minimum,0.35832843105623086
CT_original_firstorder_Range,0.532270610151787
CT_original_firstorder_RobustMeanAbsoluteDeviation,0.5537381183968734
CT_original_firstorder_Skewness,0.9362573012573795
CT_original_glcm_Contrast,0.9834148879094391
CT_original_glcm_Correlation,0.11377283462974216
CT_original_glcm_DifferenceAverage,0.9714714444856528
CT_original_glcm_Imc1,0.20437280736443197
CT_original_glcm_Imc2,0.5054545006904393
CT_original_glrlm_GrayLevelNonUniformity,0.0010479841084651202
CT_original_glrlm_GrayLevelNonUniformityNormalized,0.7817584207098015
CT_original_glrlm_LongRunEmphasis,0.12331786337091843
CT_original_glrlm_LongRunHighGrayLevelEmphasis,0.7817584207098015
CT_original_glrlm_LongRunLowGrayLevelEmphasis,0.17056646411833096
CT_original_glrlm_LowGrayLevelRunEmphasis,0.9747303477609156
CT_original_glrlm_RunEntropy,0.3476021383704327
CT_original_glrlm_RunLengthNonUniformity,0.034287077627918626
CT_original_glrlm_RunLengthNonUniformityNormalized,0.8398405413367547
CT_original_glszm_GrayLevelNonUniformity,0.42239893264855893
CT_original_glszm_GrayLevelNonUniformityNormalized,0.25744859038585205
CT_original_glszm_LargeAreaEmphasis,0.01007951594319945
CT_original_glszm_LargeAreaHighGrayLevelEmphasis,0.0006091889343969903
CT_original_glszm_LargeAreaLowGrayLevelEmphasis,0.007889330294852627
CT_original_glszm_SizeZoneNonUniformity,0.5838229143256801
CT_original_glszm_SizeZoneNonUniformityNormalized,0.14402831128932408
CT_original_glszm_SmallAreaLowGrayLevelEmphasis,0.48183008351693346
CT_original_glszm_ZoneEntropy,0.047803673235550015
CT_original_gldm_DependenceNonUniformity,0.00031094499370397204
CT_original_gldm_DependenceVariance,0.3642143250591832
CT_original_gldm_LargeDependenceHighGrayLevelEmphasis,0.9362573012573795
CT_original_gldm_SmallDependenceHighGrayLevelEmphasis,0.9362573012573795
CT_log-sigma-1-0-mm-3D_firstorder_10Percentile,0.3931373814567784
CT_log-sigma-1-0-mm-3D_firstorder_90Percentile,0.5889165865856315
CT_log-sigma-1-0-mm-3D_firstorder_InterquartileRange,0.2497740106903557
CT_log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.7601310472795443
CT_log-sigma-1-0-mm-3D_firstorder_Maximum,0.5735487716851682
