Variable,P-value
PET_gradient_glcm_Imc1,0.5038359356517319
PET_gradient_glszm_LargeAreaEmphasis,0.5830698221792949
PET_gradient_glszm_SizeZoneNonUniformityNormalized,0.1612889904490753
PET_gradient_glszm_SmallAreaEmphasis,0.47525944428270767
PET_gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.533657300413779
PET_gradient_glszm_ZoneVariance,0.3756327810000923
PET_gradient_gldm_DependenceNonUniformity,0.001585910355957508
PET_gradient_gldm_DependenceNonUniformityNormalized,0.2790745667149913
PET_gradient_gldm_DependenceVariance,0.7467210934028521
PET_lbp-3D-m1_firstorder_10Percentile,0.9534582621231228
PET_lbp-3D-m1_firstorder_90Percentile,0.2708748484447558
PET_lbp-3D-m1_firstorder_Kurtosis,0.48294643302060936
PET_lbp-3D-m1_firstorder_Maximum,0.1911792583026478
PET_lbp-3D-m1_firstorder_Mean,0.17705108248883433
PET_lbp-3D-m1_firstorder_Minimum,0.44905661238433753
PET_lbp-3D-m1_firstorder_Skewness,0.383185518436326
PET_lbp-3D-m1_glcm_Autocorrelation,0.13954877860848908
PET_lbp-3D-m1_glcm_ClusterShade,0.32173598080341426
PET_lbp-3D-m1_glcm_Correlation,0.32173598080341426
PET_lbp-3D-m1_glcm_JointEntropy,0.03782957482000978
PET_lbp-3D-m1_glcm_Imc1,0.034011746900194866
PET_lbp-3D-m1_glcm_Imc2,0.0033713418191094833
PET_lbp-3D-m1_glrlm_LongRunEmphasis,0.6060997776453085
PET_lbp-3D-m1_glszm_LargeAreaEmphasis,0.4196641793446315
PET_lbp-3D-m1_glszm_ZoneEntropy,0.059198833061505675
PET_lbp-3D-m2_firstorder_10Percentile,0.8791409029140971
PET_lbp-3D-m2_firstorder_90Percentile,0.12289593204818736
PET_lbp-3D-m2_firstorder_Entropy,0.04404250710227672
PET_lbp-3D-m2_firstorder_InterquartileRange,0.2095254197213172
PET_lbp-3D-m2_firstorder_Kurtosis,0.8791409029140971
PET_lbp-3D-m2_firstorder_Maximum,0.38895419666200054
PET_lbp-3D-m2_firstorder_Mean,0.36194772830683086
PET_lbp-3D-m2_firstorder_Range,0.2647974076532161
PET_lbp-3D-m2_firstorder_Skewness,0.4196641793446315
PET_lbp-3D-m2_glcm_Autocorrelation,0.16902506980880805
PET_lbp-3D-m2_glcm_ClusterShade,0.2918700137043618
PET_lbp-3D-m2_glcm_Correlation,0.508762486370071
PET_lbp-3D-m2_glszm_LargeAreaEmphasis,0.767405426228338
PET_lbp-3D-m2_glszm_LargeAreaHighGrayLevelEmphasis,0.37398502222432245
PET_lbp-3D-k_firstorder_90Percentile,0.1775697189744399
PET_lbp-3D-k_firstorder_Kurtosis,0.9802622952782946
PET_lbp-3D-k_firstorder_Maximum,0.1031734049373015
PET_lbp-3D-k_firstorder_Minimum,0.09769325632541537
PET_lbp-3D-k_glcm_Autocorrelation,0.17456153622279805
PET_lbp-3D-k_glcm_Correlation,0.8656482349347727
PET_lbp-3D-k_glrlm_LongRunEmphasis,0.8930067147164199
PET_lbp-3D-k_glrlm_LongRunHighGrayLevelEmphasis,0.11595592467614238
PET_lbp-3D-k_glrlm_LongRunLowGrayLevelEmphasis,0.6010405825673792
PET_lbp-3D-k_glrlm_LowGrayLevelRunEmphasis,0.4551797529159609
PET_lbp-3D-k_glrlm_RunEntropy,0.059198833061505675
PET_lbp-3D-k_glszm_GrayLevelVariance,0.13534861548739469
PET_lbp-3D-k_glszm_LargeAreaEmphasis,0.13198730031524367
PET_lbp-3D-k_glszm_LargeAreaLowGrayLevelEmphasis,0.3756327810000923
PET_lbp-3D-k_glszm_LowGrayLevelZoneEmphasis,0.2959452530553947
PET_lbp-3D-k_glszm_SizeZoneNonUniformityNormalized,0.7350754767849834
PET_lbp-3D-k_glszm_ZoneEntropy,0.0666325562961768
PET_lbp-3D-k_gldm_DependenceEntropy,0.09480191652072693
PET_lbp-3D-k_gldm_LargeDependenceHighGrayLevelEmphasis,0.7350754767849834
PET_logarithm_firstorder_Kurtosis,0.19958408605490702
PET_logarithm_firstorder_Skewness,0.6898992829587982
PET_logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.7542326296903761
